"","X11_16_115CS_5_6_12_S188","X11_16_158AK_26_9_17_S203","X11_16_184EH_WAT8086A10_S232","X17_18_001WR_S4","X17_18_003TB_S5","X17_18_005JB_S6","X17_18_011AS_S7","X17_18_016AB_S10","X17_18_017AF_S11","X17_18_020DH_S13","X17_18_021KD_S14","X17_18_026SM_S17","X17_18_032AM_S23","X17_18_034MJC_S25","X17_18_040RO_S30","X17_18_044JC_S33","X17_18_047AJ_S35","X17_18_049CS_S37","X17_19_064WC_S47","X17_20_072CS_S53","X2017_CPH31_S68","X2017_CPH33_S70","X2017_CPH48_S79","X2017_CPH67_S85","X2017_CPH68_S86","X2017_CPH79_S90","X2017_CPH82_S92","X2017_CPH87_S94","X2017_CPH90_S97","X2017_CPH9_S96","X2020_t0_CPH28_S115","X2020_t0_CPH29_S116","X2020_t0_CPH32_S120","X2020_t0_CPH67_S158","X11_16_161HM_9_12_14_S215","X11_16_162HN_13_11_18_S216","X11_16_162HN_WAT8086A4_S218","X11_16_170OK_11_05_2017_S220","X11_16_185EB_22_11_16_S233","X11_16_187DM_21_8_18_S236","X11_16_187DM_8_11_18_S237","X11_16_198WS_20_3_18_S241","X17_18_014DM_S8","X17_18_015ES_S9","X17_18_030LO_S21","X17_18_031XK_S22","X17_18_038WP_S28","X17_18_043BA_S32","X17_18_048LW_S36","X17_18_053AT_S41","X17_18_056SB_S44","X2017_CPH12_S57","X2017_CPH13_S58","X2017_CPH15_S59","X2017_CPH20_S63","X2017_CPH30_S67","X2017_CPH34_S71","X2017_CPH38_S74","X2017_CPH41_S76","X2017_CPH43_S77","X2017_CPH44_S78","X2017_CPH54_S82","X2017_CPH56_S83","X2017_CPH5_S80","X2017_CPH71_S88","X2017_CPH77_S89","X2017_CPH7_S87","X2017_CPH86_S93","X2020_t0_CPH13_S101","X2020_t0_CPH14_S102","X2020_t0_CPH16_S104","X2020_t0_CPH20_S109","X2020_t0_CPH25_S112","X2020_t0_CPH51_S141","X2020_t0_CPH6_S150","X2020_t0_CPH85_S178","X2020_t0_CPH8_S172","X2020_t0_CPH93_S187"
"hsa-piR-28521",5.80518063510177,7.00109925669016,5.82501905795401,4.47234475873888,5.07360825479765,5.87749808693984,6.40153746775968,6.5023935042928,5.38888679171392,5.49838448459304,6.69507241226456,7.89897465003721,8.24437209344691,6.8310274620124,8.9383184268369,8.49276592186964,6.77389126618763,6.38897503538731,6.70963090088892,7.05609873956935,4.68593588406617,6.7257372438731,4.91116726927246,7.6308303606718,4.84460401780815,6.80630186337012,5.23619161349521,6.14085158428461,7.12127408071915,6.02879072700199,8.63580684935983,7.74645963593096,8.38766051816253,8.86826001386173,8.07810152622556,6.15847596165337,4.73764314761542,7.31797736891508,4.76460394051156,4.64321625111191,4.99169330200416,5.8206721496649,6.70600438293295,6.68601804606906,7.77191090064933,7.88339297010011,8.57474834152337,9.10541403411681,7.69646543845386,6.95345408477853,7.92330629686948,6.53038621363348,4.75539001275551,5.41147642149419,6.88861685818607,5.52788424609734,4.12483382193559,7.60424614401053,6.86436259074315,5.32605026299672,6.17173333477153,6.93974722986878,6.21346387072189,7.46120378549193,5.9662486460954,5.80808282242268,7.72570671631939,7.65882789880498,8.46615284976826,8.69411258762547,7.72486383679117,7.25188865407633,6.60906549328581,9.09685994766025,6.77939872476752,6.72429362021895,3.89026856174967,7.17938487443707
"hsa-piR-28533",6.38231653072037,7.59195100875198,8.74708100199178,7.73761053026712,6.71924145882719,6.72140858090263,7.84673345324723,8.44464864639099,7.62144697990317,8.25278802808954,8.23122673269202,8.66178117787989,9.37155331483775,10.2683829180153,8.46633907198426,8.89087767525348,10.7599446928108,7.88145912312977,8.67804160804082,9.00836962157366,7.44467019807917,9.22273162630656,8.0436465142311,9.16834633300171,8.0106627771988,9.58269899882789,8.54975376774045,9.08188545770298,9.62371873124285,7.82426765084174,8.60806873598001,8.02141618311014,8.44515869155255,9.3526922220983,8.42332507106362,8.80807181179126,9.40491581668436,7.32759957162336,7.8571812999137,8.0691683759791,7.11069668332439,6.39842306829877,8.71396735306278,8.71605622774708,8.24078921344999,8.67249169397832,8.39015382998407,9.35596372197881,8.29713964096503,10.2247052953979,10.4464546559616,7.5061985943469,6.92583329876572,6.95390028112105,9.60669672671018,7.38849197658283,6.38836959668182,10.08260033045,8.28511533959916,6.98783227871732,9.01969298151118,10.7575937379741,9.88094678426077,7.71396951219339,6.7875123058885,9.05857958635234,8.07143542479097,7.95121713904516,8.5541740350787,9.34109131972253,7.90422023249148,9.93660001527556,7.2654594238741,9.07535674554248,7.77405792343311,7.02693513525427,4.53297340611344,7.91633907579306
"hsa-piR-28700",5.59062524346542,6.95277926591497,7.65192238734983,5.1802562751973,5.23954846685909,4.2630080490091,6.59979347772235,6.27011168383037,5.93971618817517,6.67206933786995,6.80278661469941,5.89979383130073,7.10254629327708,7.75869236791993,7.15804660586,6.83974555670721,7.53337144393613,8.93535314202992,6.29336554890017,6.06474636587729,4.1295657165188,6.45979404770628,5.51352083803103,7.19283747536612,5.79205474623995,6.34393557632252,5.69943668809535,6.54881095230607,7.93516305049979,6.3243655021659,7.80207782951911,6.18028738904726,7.61310640870042,6.84429125567718,5.74850567642758,6.3012493587418,8.37507665497282,8.60355633303002,6.88542824492824,6.88205828624234,6.97957248600922,5.0803236755276,5.72863497239933,6.24379409713948,5.59281519823738,7.25334340423117,6.6512580258153,6.42867706570722,7.30440309114776,8.08099455418588,7.7521840566372,6.14462813460758,7.85870337863082,5.12119275746513,5.89263003670843,6.11801311846675,4.88165321161723,5.8471612357832,6.44445377324241,5.6276159539928,7.81438095345117,8.15399176987885,7.27587234336517,6.76430546551482,6.29349250284899,7.08778185924864,7.58455960316109,7.67208767553251,8.65994787259007,7.38419667632665,6.83554579688005,7.48709077062646,7.01338109402093,7.97978532504423,6.82388405656577,6.06021236245557,4.81713784635888,6.19706136034668
"hsa-piR-28707",5.04921610727764,4.04815746887822,5.19408860275212,5.60977977169064,4.55044052820762,5.47486509497844,5.5854179409321,5.6190209962942,4.690334943188,5.67165388279388,5.48922525032492,3.83745703990711,2.85240136204304,5.14442749851625,3.91761716840659,3.8245792541866,4.66029883693751,3.45498563127886,4.93201456761861,4.78605150445667,4.18326955513735,3.93463626123881,4.54963630858344,4.56274146100493,2.30113847973503,5.3960897235128,4.57209061474701,3.99732359370431,6.5393408804062,5.12747989862401,4.83936184027336,5.18820266241157,5.10664329577272,6.16177628944113,4.98862389424557,4.56085006326617,5.85832114497721,4.96112838851894,4.77178527870772,4.32326291965518,4.83070319265619,3.9022783490871,6.34698361656312,5.20391303417567,4.19236132106263,5.36885840753507,3.59765946863108,4.3749904259515,4.12482008556718,5.50472847769693,5.88777078689427,4.41665733061845,4.56032758961899,4.65732748038284,4.39825376252728,4.91900042855646,4.22266033010408,3.37432955487338,5.46750144844318,4.49835753821741,4.24249344953038,5.49397897735954,4.84204510407003,4.24108678517668,4.34800717612124,4.02872747501859,4.78612049941509,5.67253968927491,5.71993484853776,4.43598357073396,4.48908874601585,5.62184531747978,4.12425496899241,5.65186841145989,4.87026983043056,4.60839532071733,2.30368513524921,4.95881187038801
"hsa-piR-28763",4.91149302370392,3.7265570952042,0.69989702829294,3.76118970330625,3.89405264212475,4.39205525545159,3.90882726823827,2.09749811721702,1.67108675312497,3.1836746921925,3.88946115207603,4.33882818767894,3.72028623022168,5.03301110944568,3.91195754658917,3.78701879088278,3.9570614867547,4.8598211000609,2.944772277549,4.58890632150453,3.70697281725266,4.48711671169016,4.50085286407653,3.95681469808237,3.73057584879432,3.47872341753199,5.53654106090049,3.43865628159003,4.59830604278722,1.5110291564529,3.04569412753588,2.22287471517963,2.07495489568383,3.54939071539171,5.2548607584257,4.38779543123984,0.69989702829294,3.81607848093631,7.05318925031948,4.62909750222514,2.39208402158325,5.85644112580396,3.58881879076679,3.57209250809633,4.15599019277656,3.91429001103902,4.01514847988249,3.42792066396091,3.82224412991497,4.38826794330257,4.6194227218937,4.44205070563638,4.14043776104786,5.44330527730382,4.57103669229118,3.02943200929007,3.01373900032528,5.16863627287983,5.5363915536705,3.50449402431621,4.69214881525147,4.58710073715612,5.43776882996534,3.91703853591422,3.84866617238338,2.08984383726103,3.77384341637245,4.33051678042138,2.94941254793156,4.21149906156367,4.53862648233761,3.67998366588509,4.47474309909629,1.99205884913901,3.01122772321816,3.49180555466271,1.17949981154755,4.75004636653269
"hsa-piR-28764",11.2153350098273,11.2889335520077,10.9716134146125,12.5138375427244,10.8087011001824,12.8486125842888,10.5886581747679,11.0208011305345,10.3587159295881,10.7262438946766,11.4878449414093,11.809399408595,11.9687247525249,12.0071711627298,12.4373677520881,12.0860788196668,10.7251402043888,11.5451823650456,10.077145218246,11.0714425657218,10.0585865198393,11.0926594481071,10.4052768193749,11.5534089731996,10.4508613146656,10.852941774167,10.1933081736587,11.1174533844725,10.5818988618942,11.586189230998,12.3139937853879,12.0840573642611,12.1501547042246,12.8456062576594,12.404909118022,10.4893283661541,10.6946967472525,11.293516611216,11.6785406275772,10.8559292955861,11.0682066355692,10.431544063339,10.9278123588242,11.2566656462254,10.7064502892939,11.7800345538551,11.5832421644579,12.4689313898397,12.2642546931576,9.86014310493561,10.5605402010288,10.9622206737957,10.7425475022315,11.0654021722877,10.8969023136513,10.3033007161797,9.61704678994882,11.0480934979627,10.9065065135987,10.3105267637714,11.1714582282222,12.1487414317201,11.5565593617726,11.659203243023,10.6667059739557,9.54617850261881,12.1327103693566,10.8670063891433,12.8331293121685,12.5024585637355,11.6173839083562,12.0575949657298,11.6323597047741,13.052903890086,11.6951137764338,11.775057792631,8.64653131290165,11.6702126454627
"hsa-piR-28765",13.4264466888385,12.7944277045681,12.9007457180222,14.8070166501426,14.2281393652567,15.7220643120267,12.1485731544618,12.1334640783721,11.8774705051954,12.1429478780595,12.7172290705651,14.218405903515,12.932980012174,12.9203476573724,13.1701228306534,13.0785044353291,12.0176659669851,12.7069000755096,11.9417027479849,13.1027349185343,12.4906794703062,12.8124584342841,12.7094060604747,13.068613769585,11.0566106674715,12.4389399607701,12.2768997335545,12.8343765569168,12.4996125673383,12.9324982464159,13.7723218564632,13.9640022580265,13.8095344762666,14.3620274503831,14.5322379006173,12.7550090267002,12.5178273297444,13.3152506128563,14.4859327497881,13.0486267327978,14.4109704261734,13.0299531124609,12.4691362827999,12.3344552273267,13.2253936619847,12.5774835517806,12.5383363473285,13.3636443816422,12.977003675765,11.990495428117,12.3367951486331,12.6103808545824,12.3792712998058,13.3178309074884,12.5745213102778,12.9319964124158,11.5990562351715,12.115143828,12.1998361366351,12.2350241446827,12.6832544697068,13.6576792046119,13.5857345390978,13.8110444699176,12.7441842915978,11.4505508748399,14.0249316810275,12.9677904845621,14.2953862815759,13.7384522741843,13.485421705073,13.6332902036857,13.621533738489,14.432699349953,13.2799468811985,13.6501646346777,10.6006345298099,12.9518138057676
"hsa-piR-29235",4.74884711356678,5.76037504349718,7.60572330063964,6.46683138547112,5.74243036513679,5.72294496178474,6.40603771225272,7.20058982099844,6.53770936860066,7.05012004088466,6.95418688317131,5.08981796780846,5.38527257518138,5.83424181467347,5.58801240445088,5.46874425440603,5.9976885165252,5.23527819826828,6.11155759724132,5.06131742418585,4.62602587805387,5.95071957213139,4.90358129764587,5.83794595623116,5.25821077889654,6.37553244183739,4.85328643968751,6.32527346710538,5.35673919791964,5.33878355112749,5.73786058058915,6.49662714897751,6.10580910125703,8.80958281987453,5.81447025844896,6.08724213062071,7.65575523464446,5.36214357101984,6.43821304166632,6.11432414806776,5.78298258331871,4.04585424072621,7.58220802857369,7.18746462948341,4.42663042243286,6.51609596958754,5.24540080008025,5.73338760014756,5.8297295935793,4.61895922721718,5.527573717847,5.26580539907591,4.80313425755708,5.65550178194889,5.99434194521321,4.96871883082571,5.24679368355101,6.43346475202348,6.26364389565371,4.73963570520757,5.15667519380874,5.93893243696667,6.34761781356895,5.75370513567106,4.8741240039518,4.80897732695391,5.52203258709155,5.74329076959317,7.07421565122021,7.14397624916793,5.37754598825104,7.00955981624137,5.36857874400262,7.08841649656216,5.82953317570849,5.59488078824509,3.23813630795178,5.93149153107924
"hsa-piR-30758",3.71550519888771,4.84708768598177,5.01554162109168,4.19932433787555,4.22564596199485,2.72264150762605,4.34811778018272,3.47271082549212,3.91672593708936,3.8236027093821,4.54769881147023,5.18208839285323,5.55774703987134,4.95765605752682,6.05053683659092,5.36224343745665,4.75229022504057,5.19233269868394,5.06344659890571,4.54547157759875,2.97937194750182,5.38078900323432,3.42630411881433,5.51892980918036,3.1922985415143,2.76374639124892,3.56986500573608,4.33711764724085,5.7992493413205,5.5054785746411,5.37434331883419,4.35977345710945,4.4057920930503,5.17801427706768,3.84096145048149,4.25702567766116,1.02845325867261,6.23909947195837,5.15432606976869,4.96138972261528,4.15360429186653,3.85164333955012,4.70295485122722,4.94386759746919,4.88218420147609,3.72645653586523,5.28510732353392,5.67398972993703,6.09753549403569,4.9453822270441,4.89205587671889,4.56195932481377,5.48368703649966,3.82190716301275,4.48195593553531,4.22433491588477,3.73833018013954,5.85106109308909,4.99510638766585,3.82502363754472,4.94258308568186,4.98570662756751,4.02193923491116,4.55905727721686,4.91099928994644,5.51084479947132,5.62232465135258,5.38659629808389,5.47178027782327,4.74662126550376,4.90280491663252,4.0485237125159,4.51896163181181,5.63996019216638,4.96390444303611,4.35866587985796,2.52379999554398,4.21007097717098
"hsa-piR-3185",5.04945400274827,5.85107292705875,4.89484074162668,4.32623694388465,4.51437324073028,4.60488698401135,5.78238808660807,5.43589976306361,4.97567091839383,4.7368264391337,5.20913809811628,5.76993390736663,6.14091422378987,6.07605993168423,6.58930613046858,6.584495311479,5.37288935323662,4.90258478660609,6.15899484601115,5.89512679842131,3.68459993698806,5.12432925705345,3.77813510682076,6.18330324576439,4.92554134241113,5.33838135477819,4.06636831337997,5.12700046900789,4.88149203748431,5.77706683549863,6.87292846209425,5.77312637746077,6.47616630573011,7.11620606511349,6.00522750951379,5.3828151242098,1.08970880990352,5.56766023079619,4.48415981043003,3.52620364540705,1.08970880990352,4.75352143438266,5.87508602831473,5.94870638722287,5.36610881515854,5.56829726948038,6.12031605995365,6.70236994302642,6.63767605192047,5.64168815459191,6.29165646916501,5.5856135765303,4.5453162976639,4.96988083614157,5.36873612440685,4.02759406098681,3.03697381247683,7.48423858028035,5.31569893217077,4.62693358741367,4.75187549793791,6.35920767822863,5.50621835334724,5.96552962170774,4.35325105382837,3.33753999042767,6.33398372168355,5.95847861127244,6.46082855289038,6.60620042669361,5.96745523342335,4.99540200102224,5.15445340830185,7.29222225508389,4.95154053478761,5.1411164911343,2.22796984668518,5.52502690597925
"hsa-piR-32002",4.53110498404863,4.71886977807153,3.9405875960074,3.4832208208378,4.42552498665718,3.7981150448852,3.80719489303451,4.21207685895485,4.54536466657352,3.02266393859761,4.46958568418523,5.11610951837542,5.6717356324756,4.48629968813655,5.7318799541815,5.37997558875346,5.25959382232078,5.48249330337323,4.65456392503979,5.06934947538618,3.47549199038045,4.87630885591035,4.06049077229759,5.78122455317536,5.10044271872001,4.54228708508173,4.17280654108486,4.68241402738012,6.2207944596705,5.25376939152112,4.80884379647086,4.57065999231391,5.44094917214293,5.24302564259911,5.33565118439946,3.44350503888584,0.844325830059114,5.96586989451067,5.05587277861605,5.98846471088009,4.3975577449651,4.57873936155113,5.90233601552987,5.37855495796736,5.12570410325942,4.90413647947209,5.40623237156051,6.00786565939403,4.44471227392352,5.78665828791764,5.24674436577648,5.74263557657988,5.91308127200972,4.43543032542533,5.21656158114835,5.26290478222713,4.10425229953681,5.7817875749276,5.16452909075324,4.55439111943146,4.25719497955901,4.23288572228757,3.81213393372176,4.34339483994597,4.5162680835857,5.13904702486694,5.9212964099866,5.62261793667344,5.24117072476951,5.55997224751549,4.5091137321931,5.16583476003191,5.05963748505256,5.61742388292338,2.22083244466679,3.69926038568242,1.0829800115076,3.78166535799733
"hsa-piR-32153",4.44208706628587,4.19616953583574,3.23634269279504,3.99240202238408,3.57916046144128,4.2569177975498,3.68827735206192,3.05882910626214,3.41854974469336,3.52258790449951,4.24240958478538,4.71810439982133,4.43493731527732,4.18450037506271,5.4372709783895,4.4265941336645,3.98379061915196,5.32071759698233,4.03406391636222,5.19444059356297,3.47707631191006,4.57713644347989,3.45730209439965,4.46997204980958,3.57267315592783,3.65885254497216,3.09910299830732,4.12287783353825,4.05951891084986,3.80402687856038,4.23572928112507,4.77712166724285,5.2851695030786,5.07409330673617,5.04133549166284,3.50642019661367,0.989418010903445,4.6363798994126,4.12210910010573,3.4216419092041,3.40818259433143,3.81428863009027,4.73343057795487,3.91872977004763,4.69093301352422,4.7390496192783,4.60041801144719,5.26203706754791,4.17385588960147,4.57056000410623,4.92610884956528,4.3726832602288,3.62414690462888,4.40568959101408,4.167124618152,3.14316363897146,3.22249344157027,4.13410485021372,3.96254422645932,4.02358745983624,4.45538974547235,3.89748201258364,4.68312879923865,4.73925687705141,3.97528255812268,3.32151795634903,5.30882185664183,4.82913077269411,5.75888829481741,5.06668531479107,4.3759347897392,4.6288430147907,4.42845220149538,5.42049354851543,4.52299538941368,3.85644348750662,1.96213407313295,3.00712892077961
"hsa-piR-32158",5.06348657618711,6.90000826777899,5.01024740095559,5.88994654862391,7.03452328274094,5.83381954909444,5.42232253749601,5.88085152480589,6.01388493630788,5.11854189491908,6.06903240861611,6.21624908730167,5.71105334040721,3.9051905091419,5.89192150426331,6.50657269327328,3.70073965189834,4.52769122228055,6.89875091507802,4.47162602356575,6.09453030356503,5.57335132404976,6.11053277853756,5.3661228247001,3.95853512048143,6.32214451993409,6.07523672951151,6.06854916019971,6.23117508439837,5.42181071990116,4.15324576879172,6.19131021004497,5.36995752918829,5.3827737738567,6.24682231661811,6.31060067777719,6.87113654679794,5.9508556039177,5.58283736453279,6.18049062727985,6.01260164799361,6.16584525910457,5.95069665513976,6.27150421146337,6.9124968274041,5.54389165048029,6.17732372972268,6.01849208728027,5.12634706554552,5.85263742495183,5.86939402657933,5.19433548834247,5.7079244097721,5.38505788227947,6.39036812871943,5.78787387593994,5.28568945818789,4.58966377004737,6.11559491891902,5.37475214056441,5.86716736118729,4.98753298502266,4.92256767656703,6.31095408681564,6.35631724960155,6.66058058470906,4.64659809917823,7.36471722324354,5.69716674498599,5.3757465946448,5.40992355522282,5.60246856107013,5.33660806245939,5.21426955668033,5.54714274033157,7.10201471568975,4.33979812055967,7.05887105357033
"hsa-piR-32164",5.57788154378174,5.80386408098988,5.5209540072358,4.5877513929177,5.15452485175091,5.746552353093,5.54464390776456,5.82332251436317,5.01098369277797,4.82473764695274,5.43820624513971,6.0411108685,5.86346514284026,6.01090750407227,6.86940845380112,5.81319008686706,5.77849335519231,6.62360788578104,6.10616533187839,6.66839923068105,4.90716936812419,5.89632834944243,4.56765101975854,5.85608352270852,5.91580740702634,5.53136327852093,4.35477935553019,6.01315382674326,6.03213805681632,4.7340249141071,6.3974328958429,6.42136708807717,6.95447806728686,6.95931536031214,6.06228277711585,6.05835503765607,5.84983944847827,6.10592756166107,4.97755081665375,4.34332794970969,3.49376688066466,5.0590651681431,5.56495366148494,5.26768563066448,5.99144504420645,6.30142077994298,6.57554394751949,6.69844988759983,6.48496569794737,6.35870543382527,7.02056444139278,5.82770608317979,5.52496990608371,5.43443062148697,5.56756004706019,4.87248910505195,4.70925677931061,5.76020040495609,6.01428879155253,5.45812361349302,6.01255035659468,5.58517479638688,5.98757235534942,6.17795458846917,5.41030189812853,5.38441790135553,6.56041546951219,6.44348519019209,7.354700560779,6.71094667781783,6.07282537135674,6.52121093985869,5.94629975267302,7.13370020188453,5.73865082953934,5.30549932999044,3.45302826106274,5.4436273392247
"hsa-piR-32176",3.94617687059834,3.44571323347213,3.06429107057359,2.67159662837047,2.61229327597595,3.46875903319273,3.6744594446522,3.30312587878157,3.01440883546724,2.9295059596659,3.10681361537211,4.0962086861937,3.73414224849673,3.99401128195989,4.66990069371075,4.04041838820578,3.79720444256759,2.95250891913651,3.10605484493408,3.95893879500834,2.66862474967726,3.82515950022744,2.65055975710626,3.73534361743953,4.64824345978435,2.88318765300256,2.64236818567716,2.72382534701689,3.46767083875795,3.90326606839497,3.67332955190838,3.7362133483212,3.79297449116973,4.5415470581778,4.66960442547783,2.27931071327857,0.861059130058035,4.43710374933823,3.93283324119041,0.861059130058036,3.98340905197418,3.79993506384953,4.37892283986939,3.58777528606627,3.52375173831891,4.0756246051703,3.53936071495779,4.95429366670137,3.86618303178949,3.91455064959799,3.98829027518168,4.22094108016315,4.47800679273496,3.17060217058759,3.54124234221834,2.8072701158018,2.59102316792569,4.08328094467804,2.99366350616685,3.38885198871241,3.34693789334235,5.30667465260286,3.22823831987126,3.99047804710533,3.46129030236729,2.36514722963957,3.88446768749021,3.54690201863244,4.14310880254298,3.99021769680829,3.39531275339149,3.81257558666275,3.39790238736372,4.71654291422562,3.84909837010802,2.71921147572838,0.955959892632661,3.3574489181379
"hsa-piR-32180",3.9422810830824,2.75061784105142,0.889495165462609,3.1804630151153,2.6223764973034,3.3355378442315,3.08791277537599,2.2725237033485,3.0202779132331,3.34737489821319,3.1117142973644,4.09074057551144,3.65225016834891,3.54811039870456,4.67095197572761,3.77525703889762,3.59747252269848,3.67787740505095,0.889495165462611,4.17831712732023,2.3406138660442,3.24937682608463,2.43232185982539,4.29765871828093,3.06535103451769,3.2591416745423,1.83095926351094,2.39418540317945,3.84221782650239,4.13733789055421,4.10901767113132,3.84835755688469,3.59226949435384,4.84234683075557,4.40978920416922,2.92153052305217,0.889495165462609,3.23085109915537,2.52342664487276,0.889495165462611,2.5640380101319,3.65576295120793,3.99336179338516,4.35325611208086,3.76472649430165,3.92238181626388,3.5397283329296,4.87181481971473,3.59033610864907,4.36419946675993,3.59485656364119,3.79412238747083,3.5731573764831,2.81134727011968,3.168984291152,3.4200222124271,2.87489294506585,3.96425099550779,2.98766337737374,2.91422452134297,2.73285832114737,5.27537591687003,3.69181877838374,3.91953629325282,3.21545817995531,1.12363629628916,3.68482732093596,3.26666209582482,3.3302067347571,3.81806487212359,3.63328207746103,2.426351931604,3.23773212349905,5.03854368443207,2.21127372819822,2.26113989378751,1.35330804602452,3.17744191247024
"hsa-piR-32181",3.96402255840757,6.24081910785724,3.49539735858748,4.6773569234021,5.50420673527549,4.89030266956387,4.18097686029364,4.7927022406462,4.46990833237912,3.34031368514854,4.59426727715494,5.03445097135384,4.74236214945673,2.90788775995449,4.49980016659832,5.2560981474936,2.29959728672954,3.36689706907961,6.0117864598628,3.19339740596302,5.19813561302811,4.06965496431146,4.97599999822156,4.29377864622805,3.51767493464693,5.27446764509727,5.29633607512689,4.62498075343691,5.20456479928047,4.25145656217054,3.59027649824921,4.66206940619668,4.61501099597547,4.1435627158225,5.02663624673802,5.54406800258584,5.12882631917276,4.78814697859437,4.85649292271572,5.22742690448124,5.11951159144452,4.8491645792821,4.10323614391596,4.57749989968315,5.79791374746704,5.12216078782967,5.11086158340318,5.02577863193134,3.79990345802317,4.83623270636306,4.89516313319116,3.95208953064488,5.13505219197583,4.45973187059175,5.23195826574519,4.68517358618724,3.89358331447552,4.28428397996739,4.57863419585271,4.05103970105295,5.03485188263388,3.55152456972913,4.5083153823466,5.31967876191891,5.29698266174051,5.94881467124406,3.44935615101135,5.91046643939751,2.43850793970644,3.76048135625866,4.67871194994923,3.86009467051262,4.17221984863021,4.04994289587815,2.78929200346261,5.78027332421816,2.80364710102097,5.68549842917997
"hsa-piR-32183",4.04434197412751,4.22916269719635,3.01997737144642,3.33898482488305,3.26833951875936,3.49081985006231,3.81809769353494,3.8540794818857,4.00065835014333,2.87785483996359,2.8289474023591,4.33874143762981,4.412985760732,5.19088812334115,5.00027143409362,4.01769504907927,3.58244133706176,3.92781739580096,3.06401467865653,4.57524989916039,2.94392942114155,4.51267430151403,2.68726816174051,4.71504473763806,3.84359360383992,3.30668629235553,2.8719712253941,4.25244675710125,4.29603951631018,3.97050250966,4.45979910743295,4.51153411323977,4.80653639179114,4.79478280399428,4.86282731092116,4.09808390690609,0.696806075142452,4.81799702239541,4.91359374191068,4.84012636427935,2.48120795252915,3.99331180537188,4.22098926186318,4.47114526016074,4.06856985445895,3.74870138491571,4.19272049694208,5.06464893117642,4.6261497814172,4.05543452072649,3.40492750296246,4.0864429682582,4.15653757124886,3.08400934564151,3.74522668816217,3.4444326306789,2.71870533100492,3.77400332227232,3.73506535611349,3.51192204579738,3.59870190549974,5.54559604451073,3.99624012020291,4.07075036064796,3.81061494262289,2.51925176527925,4.98653489750831,3.97129586121001,5.66380130444756,4.37713818915304,4.48238344488923,3.48453602945436,3.13199592132247,5.21835667298606,4.05218772950608,3.62502212821795,1.27490745275914,3.60822364700639
"hsa-piR-32191",3.76943087163123,4.10717243896852,0.953623935771494,1.88523830156829,2.50845459815649,2.89849373643429,3.18179273570013,3.40280014033804,3.1132425708294,3.75439813232753,2.98157501869322,4.07157694582908,4.05066783262837,4.78939597612688,4.74774579147492,3.94995389462957,3.89831708812157,3.77974135791617,3.94775630408064,4.38607951817564,1.85442559506157,2.91055487951344,2.75174211815184,4.75973337222515,2.33791864735603,3.54189716197293,2.60747937093335,4.15840554486834,4.43155764011526,3.94062428027249,4.88229197791647,3.66264831084642,4.14716050548496,4.53959713339308,4.2818399239798,3.42886668956038,0.953623935771494,5.13468763443409,4.28590638158561,4.09929765305864,3.76609727566231,3.78249518932383,4.48172901049219,3.83433565965276,3.62406829591706,3.85638386046083,3.85895582741505,4.93543553289625,4.69095444130316,3.86772781602873,3.69559699528966,4.12926751945451,4.53270897318562,3.08738083321033,3.00914556293915,3.49103775352868,2.81392525391387,4.1700458350268,4.28170147250717,3.4210397797533,3.53271378696773,4.34191280292394,4.02681691819798,3.3654076286621,3.40991243476291,3.83871359833591,5.08235573033949,3.50937328462138,4.5375931714381,4.29849292866673,4.07444123951443,4.19737698174537,3.8790386454884,4.59971145891968,4.35073978076812,2.90914784167501,1.26261022610763,3.35833350423359
"hsa-piR-32193",5.42572875971035,5.11548987862642,5.16525862091818,4.38803026718031,5.07332798350778,4.887198710952,5.24990801829382,5.27681523040096,4.82312098413223,3.87532808833592,5.60876549488625,5.45093576081043,5.48860871532615,5.38493417545142,6.64712575520445,5.31116297803186,4.98064755856088,6.24422143255957,4.76936307740686,6.23257151662866,4.55007100520273,5.62599712028299,4.5754083362398,5.48434509679772,4.8402336306506,5.4571208691265,4.64982244370658,5.03843934310647,5.13296822294977,4.91581086938838,5.19392687873429,5.67348825417801,5.95218343829142,6.34451524729679,5.46988800109706,4.69858698163077,4.83964056686116,4.72389404528125,5.18212495213642,5.1066547893327,3.4194014838294,5.15873733564848,4.97437930449764,5.31810432907685,5.69082611308251,5.65560531873096,6.0107847438353,6.24651449315523,5.76521289602531,5.52633565211209,6.13061952402852,5.20950579910409,5.41067904941575,5.35132193891812,4.83500815428741,4.6652781448255,4.38003327296622,5.28702397617537,5.13320853641922,4.69345338733567,5.42300451885515,4.95082006534898,5.76691202250851,5.70177078956863,5.27810753543818,4.77831835258728,5.92539283137753,6.08133442187911,6.53659296821,6.28504420848381,5.2710599286134,5.76917181182263,5.49820529660187,6.29306060076996,4.55782008273905,5.25544069135154,2.96994749708907,5.0597324109648
