"","lfq_SW.exo.23.9.21.124.90min","lfq_SW.exo.23.9.21.125.90min","lfq_SW.exo.23.9.21.127.90min","lfq_SW.exo.23.9.21.128.90min","lfq_SW.exo.17.9.21.118.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.131.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.134.90min","lfq_SW.exo.24.9.21.135.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.139.90min","lfq_SW.exo.27.9.21.142.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.27.9.21.148.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.6.9.21.59.90min","lfq_SW.exo.5.9.21.55.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.6.9.21.62.90min","lfq_SW.exo.7.9.21.63.90min","lfq_SW.exo.7.9.21.64.90min","lfq_SW.exo.28.8.21.39.90min","lfq_SW.exo.29.8.21.41.90min","lfq_SW.exo.9.9.21.76.90min","lfq_SW.exo.9.9.21.80.90min","lfq_SW.exo.10.9.21.81.90min","lfq_SW.exo.10.9.21.83.90min","lfq_SW.exo.26.8.21.15.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.26.1.19.1718.018.2pt5","lfq_SW.27.1.19.1718.018.5ul","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.31.1.19.1718.27.2pt5","lfq_SW.31.1.19.1718.28.2pt5","lfq_SW.31.1.19.1718.29.2pt5","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.037.2pt5","lfq_SharonW.16.7.20.3.1718.039DK.90min","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.041.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.4.1718.046IC.90min","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.16.7.20.8.1718.050JM.90min","lfq_SharonW.14.7.20.12.1718.054RT.90min","lfq_SharonW.14.7.20.13.1718.055GP.90min","lfq_SharonW.14.7.20.15.1719.059OC.90min","lfq_SharonW.14.7.20.16.1719.061LC.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.21.116OC.16.8.16.90min","lfq_SharonW.24.7.20.20.116OC.30.4.13.90min","lfq_SharonW.24.7.20.19.116OC.8.5.12.90minn","lfq_SW.25.1.19.118OC.2pt5","lfq_SW.27.1.19.118OC.5ul","lfq_SharonW.22.7.20.14.155CB.6.2.18.90min","lfq_SharonW.22.7.20.13.155CB.8.4.14.90min","lfq_SharonW.22.7.20.12.155CB.9.4.13.90min","lfq_SharonW.22.7.20.8.159PG.29.7.14.90min","lfq_SW.exo.16.9.21.106.90min","lfq_SW.exo.16.9.21.107.90min","lfq_SW.exo.16.9.21.105.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SW.exo.16.9.21.109.90min","lfq_SW.exo.16.9.21.110.90min","lfq_SharonW.26.7.20.30.90min.283OM.10.518","lfq_SharonW.26.7.20.29.90min.283OM.14.2.17"
"ANXA2",16.3369532405512,17.3328781646666,15.9818779353769,14.5484049068745,15.86692816669,15.4197251282414,17.7456814722594,15.0088735031081,17.450777694797,15.1405909518323,14.875901208926,15.7221212960638,16.09908621072,18.1268394646146,17.7295578075634,14.975705451821,17.574944336964,16.8732406520635,14.908667266633,16.193984010551,15.4197251282414,14.9169107450192,16.193984010551,15.0786937958437,16.3006986528378,17.5424801497312,15.4510798656737,14.8096106101484,15.3991727421359,16.1290353717987,15.8741351573153,17.4073380197168,14.6035601511738,18.079529662667,16.6355724784011,16.4453818688886,16.3448105413783,16.4142576136449,20.4976028928081,16.5118275162534,16.0766635547149,15.8062300473314,16.1008258769313,16.5172087614289,16.2501193883675,16.2208745550923,16.1008258769313,16.1688456085663,16.3314070620606,18.6918859257696,16.6441220484654,18.0605261453737,15.6041540209192,16.0049899379943,15.031966031125,16.2409197315911,18.293027298987,16.9185194886002,19.0588854946872,16.9387393892649,16.1801320202969,16.5650619022294,17.2529586563006,15.7997376683905,16.8494337188365,14.9243023690662,16.9982186938021,16.2956124093108,15.972452356003,16.9827041800212,16.0766635547149,16.1249925054151,13.3547527474106,14.5783233133465,16.5851704352079,16.3399639875553,15.3968180042547,15.4362511858228,14.9490476402607,15.2460797341264,15.1585183684947,14.7027811857729,14.7741119067513,16.4924926363404,16.128809824894,14.6310765147888,14.9419090994108,14.7313814207645,15.6316119076767
"ANXA3",16.7600520729053,16.3800656915726,16.6594678847906,16.0628471545902,17.6646624093177,16.8062315863881,16.9178771078941,15.7476278734131,15.3360996369757,15.5403656003756,15.5682124845469,16.3243723529932,16.5358420588369,18.8769389854553,16.1398023352026,16.4159584859704,16.8562651986728,16.4990057517673,15.3689215311253,17.0327561610995,16.4762623136329,16.66980548448,16.9427652890555,17.2237698698455,17.0790538545413,15.9773216106533,16.1058488554916,16.4057676759972,16.488264170795,16.9927326759578,16.2341751011978,16.3935601256323,16.6038289508859,16.1783317865383,15.9982562155452,17.3158538654464,17.1319583903314,18.1877951515189,16.9541694095325,15.5658160100675,14.8283670396888,15.7584594901568,15.8224702475691,15.8189710273182,16.6736562972296,17.7189027233994,15.8559814517076,17.6427756098649,15.9588490700018,15.8019506156763,16.8046515949832,14.2369702821391,15.4997399601427,15.6626043941755,17.6752936112006,16.0918530025464,16.3401302477532,17.5516118995679,17.8927204716455,15.3333625405351,16.6168438401121,17.1441781023412,16.1434270014176,16.902507264165,16.7287885121108,14.9860283960141,16.2307172196574,18.6340785270905,15.2993883647325,16.9435441537015,16.87070594856,17.521980631462,16.8141713536957,18.8207287689044,16.5691059521299,16.8917236568701,17.1256433353097,17.5128976604116,16.0130206711982,16.4211549204834,16.4211549204834,16.1861940043222,16.492405429713,16.1861940043222,16.0415075978273,16.2068050953639,16.3708317020548,15.2405381534576,15.4018061836542
"ANXA4",15.7515816320115,15.7688793617066,15.451971113318,15.2822622175561,15.4036161282907,15.0541070380882,15.9824589941239,14.8177879587839,15.2099781054458,14.8177879587839,15.0294358170635,15.3150596212888,15.4981534349804,16.1931709891065,16.242135101331,15.0881929111541,15.4193169963306,15.7431932452697,14.7270187989486,15.105155163054,15.2910790631834,15.0383377454085,15.3965659655507,15.0617517799409,15.4114909121047,15.9657702680855,14.8915397921378,15.1943237125171,15.0796555022916,15.5133783840306,15.4275177836791,16.052038712198,14.833926295231,15.3886273018354,14.8764504154925,15.2899268074983,14.7467168243437,15.0831570474408,15.7529103165718,15.5036139956226,14.844360818011,15.2596953603468,15.0985144664728,15.347952713677,15.0831570474408,15.2010871256768,14.6754139589388,15.5468844010973,15.1293585294439,15.1460190582551,15.2664872221366,14.9869654897033,14.5455149046794,14.6988933706382,14.9707191260812,15.4412457231784,15.4826596932599,15.3745108166774,17.1445277068121,15.0073184497409,15.1056271666452,15.0985144664728,15.705802162899,15.246312209853,14.9869654897033,15.08711827566,15.3714033999761,15.5860684148703,15.4667358696281,15.4826596932599,15.2147178669828,16.806091346446,15.3642582911022,16.7963646691297,15.4346786403294,15.5073806536101,15.4151743408034,15.6914104508165,15.5073806536101,15.246312209853,15.3284067983591,15.1907009779959,15.2362997635865,15.6071390152424,15.2362997635865,15.1395392795343,15.4122412525346,15.5615752855749,15.3642582911022
"ANXA5",16.3338913691212,16.3276375002572,16.3408146827194,17.5321203232014,16.2929547338186,16.1974029275537,16.4295519630196,17.3241362524784,16.2434247168954,16.3276375002572,17.1572303955719,16.1974029275537,16.2748254939911,16.4422565320032,16.5526836372072,15.9238430803194,16.09855782694,16.2434247168954,17.2508163944377,16.2677547410615,16.4295519630196,16.4108233629981,16.3967668738381,16.3464527319949,16.4422565320032,16.4489466707478,16.6385633746463,16.4422565320032,16.4740152196793,16.5200643708623,16.3895297642496,16.5526836372072,16.7019463833701,16.5972212219798,16.5260547942138,16.4754363222974,16.0155973805746,16.3459293963876,16.5586135895249,16.5127516003441,16.2702485113678,16.3161182970371,16.338407168802,16.338407168802,16.3418766688732,16.0192953190047,16.2737051815165,17.0613906615236,16.3200601825367,17.0556931968186,16.3837522709063,16.304945040572,16.2737051815165,16.2519041286299,16.4315665556132,16.4116741843499,16.5854059956996,16.5458642311639,16.6385550692616,16.0669833776808,16.5217253341884,15.7738942627177,16.7215572745272,16.6923952234158,16.538224701854,16.8462225335618,16.3728313697011,16.8041295916754,16.5217253341884,16.5307162288986,16.6480107359431,17.0613906615236,17.0345037108365,16.7215572745272,16.4864924105079,16.5458642311639,16.9003635302195,17.5479929206459,16.6480107359431,16.7730650044746,16.1660927625265,15.5392360288286,16.3563204919039,16.4079901098523,16.3501611655017,16.4201757352614,16.9003635302195,16.441895466941,15.8092445656679
"APMAP",16.5034767445878,16.591534842012,16.4608552627123,16.072372939782,16.403129444025,16.0117754266699,17.6580219762555,15.8519976872308,15.5650292344204,16.5725721661801,15.7366332787069,16.3811982012404,16.5102128879248,16.8651588698438,16.5983359403498,16.1135945148025,16.4670080922889,16.6341365842071,15.6520772199419,16.2261682940293,16.1859676567971,16.3245873997916,15.9174380916209,15.9816454149865,16.5034767445878,16.6884506864696,15.9433084541262,16.1621896143348,16.173686430022,16.5291279986733,16.2105165128906,16.5983359403498,15.9066544580085,16.535527261257,15.7600838350134,16.3295232856148,16.2218317770246,16.3915069319791,15.9521762371983,16.5184176925516,16.4632893328387,16.4444599107512,16.4970983912153,16.6229863550462,16.4073067227103,16.4031389082235,16.2851920928399,16.2253698556885,16.5671557737342,15.8360172064807,16.2924940432408,16.0932343547708,16.3674954691773,16.4073067227103,16.4672044286869,16.5379674360437,16.134952322977,16.2959019433909,16.3150599994116,14.6927926045378,17.5802323460039,16.3413332082481,16.1895980231711,15.9158487079611,16.2175599417713,15.9486681015311,16.5341739308929,16.3071283626068,16.4444599107512,16.4558405956841,16.4373568015186,16.1563890012775,16.5853779879033,16.1030037481475,16.4197647674341,16.4444599107512,15.5956045333143,16.3110890037376,16.3150599994116,15.3238823098622,16.2724711768328,15.9333039447136,17.2822092928204,16.5424388638316,16.618811206063,16.0419258411661,15.7722266582955,16.2959019433909,16.1661704704405
"APOA1",24.779232583475,24.9968728401477,24.5777712393204,24.3978439179788,25.5354041944009,25.5354041944009,24.779232583475,24.3978439179788,25.2031216597975,25.5354041944009,24.5777712393204,25.2031216597975,24.779232583475,24.5777712393204,25.2031216597975,25.5354041944009,24.199994969368,24.779232583475,25.2031216597975,24.779232583475,25.5354041944009,26.166434581104,23.8317524470335,25.8430573124916,26.166434581104,25.8430573124916,25.2031216597975,24.199994969368,25.8430573124916,25.8430573124916,26.166434581104,24.3978439179788,25.8430573124916,24.5777712393204,25.8430573124916,24.775778857542,24.662950477494,25.4414845696872,24.4567689250035,25.1675260244188,24.4567689250035,25.3110035651101,25.1675260244188,25.3110035651101,25.3110035651101,24.662950477494,25.4414845696872,24.9004812316439,25.3110035651101,23.3584754403543,24.662950477494,24.775778857542,24.4567689250035,24.3297047335922,24.9004812316439,25.1675260244188,24.2303629750312,24.1387028967813,23.6271073033541,24.9004812316439,25.7454117192055,25.3110035651101,24.2303629750312,25.0416812287922,24.662950477494,25.0416812287922,25.1675260244188,24.5471455398458,24.3297047335922,25.0416812287922,24.9004812316439,25.8949807395192,25.1675260244188,25.4414845696872,25.8949807395192,25.3110035651101,24.4567689250035,25.1675260244188,25.3110035651101,24.775778857542,25.8949807395192,25.8949807395192,26.3590539342159,25.1675260244188,25.3110035651101,26.1359478066394,26.1359478066394,25.4414845696872,24.775778857542
"APOA2",22.2069360750124,20.6164615918657,21.6004958584228,22.7022430443029,21.7532865616252,21.9292777503712,20.8108251865428,23.5981133074009,21.5173987791384,21.9292777503712,23.1770966388563,21.2175066234777,20.5493314199934,20.5493314199934,22.3753457807594,22.5847803023888,21.2883706935512,22.1261318011549,23.7520226902555,23.0552767375434,22.1261318011549,21.1468353557772,23.3091257998083,24.4226237251317,22.8277812327042,23.0552767375434,23.0552767375434,22.0183233161825,23.1770966388563,23.5981133074009,22.4740679380638,22.2069360750124,22.2797840078111,21.1468353557772,23.5981133074009,22.0445329631406,21.1891056271679,21.0610950738232,21.728394222076,21.1891056271679,21.6816758695136,22.8408530655952,22.5507157515265,21.8364526597589,22.4115944455235,22.7254332724945,22.140081731621,22.0953880942588,21.6325737495192,20.5473654107444,22.2949722794989,22.9029289197137,22.5507157515265,22.6611749571944,22.2949722794989,22.0953880942588,20.4289142767948,21.39298779788,20.2946624059335,21.39298779788,23.3554545769681,23.4278483509989,22.6043995344611,22.0445329631406,21.5416866834786,23.7705953392676,21.1014036060196,22.2426301735837,20.6975219872568,21.5854763928032,22.4524931566325,23.675492632788,22.7254332724945,20.9369263551083,22.4115944455235,22.3457355158085,20.4699114275834,21.728394222076,22.0953880942588,20.8947017599262,22.2949722794989,23.5026363057139,23.0263570919603,22.5507157515265,22.2426301735837,23.7705953392676,24.5843623798067,21.6816758695136,22.0953880942588
"APOA4",19.9075744569509,21.3266840603707,20.8125624769238,19.1338337147448,19.241515706645,20.0264454071727,17.9475848560359,21.8336439500771,19.7905870684242,18.3969673983394,19.1338337147448,18.8195031977928,19.5607877394636,19.0211328668099,20.2417943171031,19.7905870684242,18.0286768478487,18.721912094072,18.3969673983394,21.1788796054261,21.0416915687814,19.241515706645,21.4496143342752,20.0264454071727,18.721912094072,19.4412749413901,19.5607877394636,19.4412749413901,18.721912094072,19.6747531563594,19.0211328668099,20.3745655749715,21.5697417935761,20.9287085172132,20.3745655749715,19.1607439365472,18.3866609560694,17.4322117097932,19.0162150767056,16.7012166676553,20.9478187194715,20.3550493317835,20.3550493317835,19.9987924940433,20.4346984840851,21.9343716814764,18.617151296284,20.2501683128495,21.4023702582797,15.9275458897761,19.9002949328129,20.9478187194715,21.0811581060049,21.0401776217969,18.6849539275549,20.3221422999757,18.2272570796516,20.7840609448505,17.8899537554808,19.6671426232793,22.6859412234423,18.8236443480901,18.4872473480262,20.710215568313,19.1438469821022,19.5802312549081,18.1281965680265,19.1607439365472,18.7976382740256,19.5571560642822,20.9982409806846,20.037159569696,18.4978984241659,18.7376042991712,17.2821506591406,18.0788270402028,19.1607439365472,20.6734336736614,18.9850445594675,19.4801846472757,21.4544489953834,21.4544489953834,21.5107649890257,20.1096446759628,19.7493909410248,20.7840609448505,18.9850445594675,20.6734336736614,19.2104467464795
"APOB",25.319867839297,25.5103417509523,24.7205944436748,24.3738511607887,24.9267157551232,24.9267157551232,25.1104218092124,24.0728708997821,25.5103417509523,25.5103417509523,24.5385560767503,24.5385560767503,25.1104218092124,25.1104218092124,25.319867839297,24.204801117571,25.319867839297,24.5385560767503,25.5103417509523,24.7205944436748,25.319867839297,24.9267157551232,25.9540093423737,25.319867839297,25.9540093423737,25.5103417509523,25.1104218092124,25.7236119201646,25.9540093423737,25.9540093423737,26.5241071620307,24.9267157551232,25.9540093423737,27.5236515175762,25.5103417509523,25.756959974171,25.756959974171,25.5176778966142,25.0673528502154,25.369154754649,25.5176778966142,25.9785060068309,25.756959974171,25.369154754649,25.369154754649,25.756959974171,25.2124284529227,25.5176778966142,25.2124284529227,24.670345179554,25.9785060068309,24.53013253941,26.2113752569724,25.9785060068309,25.0673528502154,25.5176778966142,23.3394242135475,24.7953099911654,23.6915169225839,25.5176778966142,26.2113752569724,25.5176778966142,25.369154754649,26.4368933204474,25.2124284529227,23.8647001607561,25.2124284529227,26.717369602443,24.7953099911654,25.0673528502154,25.5176778966142,25.9785060068309,26.4368933204474,25.369154754649,25.0673528502154,25.0673528502154,25.0673528502154,25.0673528502154,26.2113752569724,25.9785060068309,24.9377842488706,24.406302160811,24.7953099911654,25.369154754649,25.0673528502154,25.2124284529227,24.670345179554,25.2124284529227,25.5176778966142
"APOC1",24.7014975066222,24.1179879423907,25.7150606746078,23.9119077515123,22.2834208823391,24.7014975066222,23.0788643234455,24.9147251290893,25.7150606746078,24.9147251290893,19.589910076762,24.5110615939286,24.7014975066222,22.2834208823391,24.3016573476851,24.7014975066222,23.9119077515123,24.1179879423907,26.0406821638833,24.7014975066222,24.3016573476851,24.3016573476851,24.7014975066222,21.6613634581515,24.1179879423907,24.3016573476851,22.4124131490997,24.1179879423907,24.5110615939286,24.7014975066222,23.3962173245963,24.9147251290893,25.3633712964884,27.1266409666031,24.5110615939286,25.661545032303,25.3598954300451,23.55911461266,24.9630881064695,23.1633341829156,24.8229462236331,23.6328387802238,23.6328387802238,25.0879898554812,24.472258333251,25.2303922145697,23.3730054990295,23.9847538081891,23.9847538081891,21.9355290514064,24.8229462236331,25.0879898554812,25.8099932231252,26.0491545486904,22.9184131710034,23.8969863527207,22.9804687739653,24.6991783351503,22.8666907170686,24.472258333251,26.270588779727,22.4923937979428,22.2456073291075,25.3598954300451,24.472258333251,23.6328387802238,22.0393647309419,26.270588779727,23.8032363913132,23.6328387802238,23.9847538081891,23.8969863527207,23.8032363913132,23.0416616584097,22.3372769362728,22.0393647309419,24.6991783351503,23.6328387802238,20.2534937161231,24.5871954602449,25.3598954300451,26.0491545486904,24.6991783351503,23.8032363913132,23.8032363913132,25.8099932231252,25.661545032303,22.0393647309419,23.8032363913132
"APOC2",23.7989239573418,22.4384196906914,24.6732053100332,25.6174035033162,20.2475071727851,24.9897656685162,22.8309038221388,25.8727618559942,21.398530612726,24.6732053100332,24.203337861971,25.1704115133081,25.3416022334101,21.398530612726,24.203337861971,23.6954824977215,23.4363473002735,23.3314368397564,26.1411715737922,23.7989239573418,24.0606085108249,25.6174035033162,23.9314696584888,23.3314368397564,24.5089866539381,24.0606085108249,25.8727618559942,25.8727618559942,24.203337861971,24.5089866539381,24.5089866539381,25.6174035033162,27.2163052399127,25.6174035033162,25.3416022334101,24.9042938304708,24.7568794577821,25.0356772014206,25.1854693549836,23.6842530436536,24.9042938304708,24.0572685199567,23.3523954763466,24.9042938304708,24.7568794577821,24.7568794577821,24.1609824244597,25.6389963154665,23.7828680434722,24.5088946998183,24.9042938304708,24.5088946998183,25.0356772014206,25.3216929798137,23.5050128590778,24.7568794577821,24.9042938304708,25.7951480417309,24.6266887876524,24.6266887876524,25.7951480417309,24.1609824244597,23.4274628669308,25.7951480417309,22.6991064888274,25.4742200910897,21.7772944162921,25.0356772014206,24.6266887876524,23.3523954763466,20.3177734150628,21.0150988386433,22.2527478906597,22.4624214171572,22.5736027834542,23.4274628669308,23.3523954763466,23.2316958508024,23.7828680434722,24.7568794577821,24.1609824244597,25.4742200910897,24.9042938304708,24.6266887876524,24.6266887876524,26.5244757336429,26.2796456356369,22.517936373524,23.4274628669308
"APOC3",23.0774859442694,23.0774859442694,23.8676119796489,24.0159980659921,19.6452150243537,22.6864444404002,20.9897431025292,24.8685629083046,23.6071077892356,24.3407878695819,26.1306296373162,23.3339293751873,24.8685629083046,20.1682916006492,22.5652796988818,21.6652508412273,25.0794723513425,24.0159980659921,25.0794723513425,25.2674458378218,23.6071077892356,23.4750203306183,24.3407878695819,23.3339293751873,22.0956881270153,24.2057929553821,22.1877816319321,26.3540398314183,24.5137648907838,24.0159980659921,23.2019143230724,21.5195313315362,24.2057929553821,25.2674458378218,24.2057929553821,24.4535173208585,22.4391612443072,22.1937695755684,23.3489634974771,22.615823719118,23.4364550849956,20.9531547827279,21.8328686819503,24.0142735042498,23.6175012061611,21.9268138044536,21.1517646037483,23.4364550849956,24.3300707859732,25.133698284871,20.2443657862963,27.0594310978263,24.5932953363076,24.2183786658035,22.7982143324025,21.677163178796,22.7296291774567,26.3543676125013,24.9890723808463,26.3543676125013,27.0594310978263,25.133698284871,23.2664998979146,22.615823719118,25.6765418923478,21.5220358661048,22.9270405951462,23.6175012061611,22.8607154116254,21.9268138044536,24.2183786658035,23.0073412534188,23.0073412534188,24.1037399640288,22.7296291774567,22.6768577210461,24.4535173208585,24.0142735042498,23.8884889371902,24.5932953363076,24.4535173208585,23.6994106210729,23.6994106210729,22.5023410780061,21.5220358661048,24.8599054102943,22.3833387137955,24.3300707859732,24.5932953363076
"APOC4",21.9464480440364,23.5336552442507,24.188770102375,21.9464480440364,18.3345362119012,22.8218414118403,22.2076817384395,22.0678479168563,22.2076817384395,22.9215877955307,22.7285113751917,23.4382185490572,23.7750894724536,20.730670516292,21.1645834913734,22.4861765302293,20.730670516292,21.5859920334923,22.3640921497297,25.2114126809864,21.8804232490365,23.7750894724536,23.199136396277,20.1728266346074,22.4861765302293,22.4282951958837,22.278432904172,25.2114126809864,21.7579966086909,23.0149690210506,24.6323442789009,24.4780672643239,24.6323442789009,25.4470102581967,23.199136396277,23.1501550197566,23.0109911095652,22.5058055215653,22.8798962520087,21.2324222270016,22.8798962520087,22.1209639031614,21.8451617620228,23.8960215567147,23.7004474120506,22.5058055215653,22.8139645841792,21.8451617620228,21.7999813454249,22.9369023473823,23.3019157630223,23.8014573802957,23.7004474120506,23.3019157630223,21.0178749855701,21.530633542762,20.2085009413147,23.3019157630223,20.5791926436632,23.8960215567147,24.1887546645508,22.8798962520087,21.7999813454249,23.3019157630223,22.06966515452,19.2141731599599,20.9236577265985,23.1501550197566,23.0109911095652,21.0596195977905,22.1209639031614,21.6881046199829,22.0221953920092,22.5058055215653,20.8830934770558,20.9664700051118,23.0785075801248,21.386506215866,20.4938671315233,23.8014573802957,24.5451163534489,24.3246327985657,23.8960215567147,22.4014818744426,22.623125851027,24.4212784832938,22.8798962520087,24.5451163534489,24.3246327985657
"APOD",20.4080649086517,20.1042772442483,20.6457973199265,18.9180228293113,17.7017372631724,19.7345998796359,18.5660920799667,19.8041479287712,19.4504683751254,19.8690932671954,19.4504683751254,19.1659845508549,18.5660920799667,18.6267947272529,18.8634254201014,19.0899768705754,20.4080649086517,19.7345998796359,20.1042772442483,20.1830422145125,20.3336154952305,20.1042772442483,21.8575189559764,19.9495585387515,19.514040457695,18.7937425476037,20.4974568021681,20.4974568021681,21.1384967051428,19.5862210838961,20.5700495723085,18.9715897028049,21.3891302924688,21.1384967051428,22.415699084944,20.83932068676,19.6353598120603,18.6092328153425,21.2644108365897,19.6038558509568,20.5598181185504,20.83932068676,20.6062114615464,19.6930150865321,19.9544914561169,20.7592576918049,19.486470956872,19.2440303839134,19.7865037771043,17.6776433193392,20.3218586968641,20.3218586968641,21.4061863568643,21.4061863568643,18.6722806129236,20.0628367628139,18.9261248561889,20.2800981658391,18.3879476232347,20.9389036433867,22.1668518064124,19.7220037703353,18.9931869492237,21.8977594283394,22.0005382732602,18.4450579686259,19.2910893665885,21.2644108365897,19.7220037703353,19.547689291018,19.8420633297184,20.2800981658391,18.9420779654654,16.7468382952266,19.1552658512562,19.1552658512562,19.9899351430922,18.7477541743201,19.0394932174512,19.6353598120603,19.5160785349241,19.2680430969427,19.9544914561169,19.486470956872,19.3164713260151,19.8757459052447,19.7865037771043,20.3218586968641,18.9783583486401
"APOE",24.5211652214442,24.5211652214442,25.5637534592583,25.369001764049,22.7185259505907,24.8506808017378,23.6942836938226,26.0456491148117,26.3209472935611,24.6953966622235,25.369001764049,24.0851723892624,23.6942836938226,22.8611827979286,23.5811812305226,24.3672907543961,25.5637534592583,23.973653634767,25.5637534592583,25.0277225803424,25.369001764049,24.2280680092575,24.6953966622235,23.8168648416498,24.5211652214442,24.2280680092575,25.1887274945134,25.0277225803424,23.8168648416498,24.5211652214442,24.2280680092575,25.5637534592583,26.6103159619187,25.7483117201047,26.0456491148117,26.5794378347946,25.3155227223569,24.6112443562603,24.6112443562603,23.4675584797726,24.8849653895382,24.0261981878103,23.6549690031318,24.6112443562603,24.4834243664499,25.6306068012695,24.2490751124866,24.2490751124866,24.7559744171488,24.6112443562603,24.15643904143,25.3155227223569,25.3155227223569,25.4772984878543,24.0261981878103,24.367775225911,24.4834243664499,25.1657730222464,24.367775225911,25.4772984878543,26.8689506014705,23.830421218761,23.4675584797726,25.8775981539663,25.1657730222464,24.4834243664499,23.2323350379725,26.3466539500843,23.9243728403904,23.1138332675168,25.8775981539663,24.6112443562603,25.0320299335875,24.6112443562603,23.1138332675168,23.5581497129368,25.4772984878543,25.3155227223569,24.7559744171488,25.6306068012695,24.2490751124866,24.6112443562603,23.9243728403904,25.0320299335875,24.8849653895382,24.8849653895382,25.6306068012695,24.8849653895382,24.6112443562603
"APOH",19.672446629806,19.3265548306235,19.9121991387857,19.6027140474733,19.0557580021782,18.9644349902964,18.9644349902964,15.2389633609174,19.7723103701708,19.1526010833991,18.2320679419095,19.3801587783569,19.5452059184201,15.9337489681705,20.0461293701231,19.1949207984936,16.9746782982202,19.040824081721,16.9043870953612,18.573774480484,18.7044961661734,20.0461293701231,18.2652060077227,18.3274949365772,18.7199800231631,17.2236333002512,18.0466443585898,20.339493646321,18.1673867001855,18.5460061492264,17.7525590256592,19.3029596252866,20.0077622207417,20.0461293701231,18.0875876062732,19.1004166038743,18.6660779379097,19.3618262665145,17.8630158111624,18.014189418092,18.7375904831373,17.4671606088796,17.7537104294282,18.1398093371491,18.6660779379097,18.9771000073547,17.6858188995313,18.224573267755,18.5136991173747,16.6833313261,18.2677451751593,19.7541032395587,18.5883705712951,18.5883705712951,18.8615842535892,17.4193418168036,19.0029718411313,20.835765757392,19.0353810174275,19.2290600777081,20.5928400469282,20.2699068277357,19.0353810174275,18.7638753838661,18.8907998879484,16.2294115327741,17.9503685620697,18.8168861033164,17.456465954082,18.3018203449376,20.0955156312529,20.3527020400449,21.6424269507447,20.177883795385,18.3018203449376,17.9101070477669,19.1659492095554,19.4290816839331,18.8615842535892,19.2290600777081,19.2290600777081,18.4267417572748,19.3922119161182,19.5152784824781,19.1659492095554,18.224573267755,18.0851552031381,18.1398093371491,19.0353810174275
