"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.133.90min","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.17.9.21.119.90min","lfq_SW.exo.27.9.21.144.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.043.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min"
"FBLN1",16.9290279069732,18.5758010548803,15.7024960882231,13.9909512124662,18.5291820560841,17.40154229625,17.5257691834011,17.6911065179739,17.2258207867,17.5734498661028,16.0464361849393,17.1425896525512,17.6444480979033,16.5481831059167,17.8593342413834,17.1924896998508,18.4234339401654,17.8218501623092,17.9140024807836,17.0197590024608,17.9291101734106,17.3666066667147,17.5257691834011,17.7365148311174,15.9735146703374,17.261110855955,16.9762691418831,18.1451363016022,18.6996631101517,17.9291101734106,17.5613969742879,16.485540792061,17.5172392329083,16.6711581266799,17.3987239788989,17.8688789170613,17.1237424806322,17.3521792823646,16.8678045558895,14.8069589092921,17.0405915129518,17.286681770757,17.334694704318,17.0092399832744,17.334694704318,16.9948444242947,16.9656134982013,17.6258500385765,17.286681770757,15.9077693964623,17.256036165141,17.7106296783243,15.4056107102725,16.848979000801,17.3745632779276,18.8402628936578,17.4956507142558,17.2401002115371,17.3033665902072,16.5015385092614,19.9027102213739,17.7348691681026,17.1405315240945,17.6428209852841,19.1759434270876,19.3864650093837,16.82361733774
"FBN1",15.6447581055913,16.1469924200509,17.0819149382659,17.2043955105573,18.2860478558237,16.3488857567447,15.908095870977,15.6951262859744,16.6118290786378,17.3571201251945,16.2065203422382,17.7024474485911,16.3272745231773,16.1247756129618,16.1613011221514,15.6668653577088,14.9831338415387,17.3412209694557,17.5588705431018,15.326965939908,16.921647132103,15.6447581055913,16.3676017842529,16.9702273489639,15.8027070643226,16.3037721678073,16.6370548081183,16.0096229611308,15.8897789149166,15.7753795181416,15.9974429358671,16.1384245150721,16.6069467189249,16.5775361929949,16.374800924886,16.7132648417967,16.0464236231287,16.5848849420691,15.8709455126815,15.8290035049921,16.8002428739797,16.3318539473346,16.5248325811319,16.019304299227,15.9669299307475,15.4611223301388,15.6977386838658,16.3021270249602,16.8699466899235,16.2461100542496,15.9422313384328,16.4307191320646,15.7563923745693,14.7801677245369,13.7019790005535,18.6338913817935,16.6330106618909,16.3248228664697,16.4337191905962,17.1855645127685,16.8397725877348,16.1494510163122,16.6976999907618,16.6809601977712,17.0090004191381,16.7579176998216,14.9787496718049
"GC",17.4536248075487,16.8613206809674,18.0806897420687,18.3136074076859,19.9950233571211,17.4366009216613,19.5915264048889,17.1887119557678,17.7348945313441,17.2640132834021,18.3136074076859,14.0220346404961,18.5738835149781,16.6326383320174,16.6326383320174,18.7520421884659,18.3136074076859,18.4078834539575,18.204874821215,16.1944563648896,17.7751396696723,18.103296737458,19.9500459927801,18.4078834539575,17.3939468751153,17.3160462331811,18.0036293136242,15.5231397819093,17.1060625004372,16.79654820143,18.0806897420687,16.3764641936467,18.1882478438252,18.1169081677157,17.6917606635776,17.0967190510586,17.1576893464,16.9910001357411,17.9099685041157,18.7259401559508,18.4626894449486,17.0214739053414,17.372882762995,16.9580767467972,16.9169265315248,16.9090841575241,15.3989568101439,16.4755681553111,16.9325657866114,17.9724526972237,18.3339108050623,16.4688619258396,18.3668331771556,18.5810196801269,17.1440927264414,18.3780212333828,17.251149400901,16.7546561130527,16.9129925859312,14.910575908741,20.0971984953893,18.0908668100543,17.2277598599381,18.4935272126138,17.0847259778593,17.3783473804532,21.1548913015962
"HSPG2",14.6774288997227,15.1945215894348,15.0419062588792,15.1624176907529,15.7465246114072,15.5914801600344,16.2452142805164,16.4360409061027,17.1189291518997,16.7042097893672,15.6472690931975,17.0825115011539,18.0954239664201,16.0543701476349,16.227869616231,15.003742531883,16.4880417546936,16.0342149991293,16.6599399694632,15.2914775506829,17.0973600310971,15.9274718185776,15.1284195474067,15.2464649709177,15.8392263647404,15.8847319120926,15.466333821399,15.6769607576677,16.1937040842132,16.1674123534766,15.6673085458264,16.0953855183198,16.0275415380382,15.9692257063621,15.9032089644322,16.054447150992,16.0773963804743,15.8696396373826,15.9131312110819,16.0341873021612,17.3172359084391,15.9444100962906,15.9656100957744,15.857663672303,16.0165379906638,16.3089922438074,16.0236478468152,15.6974889329539,16.5136349047539,14.5632617067839,16.0773963804743,15.1331327337814,15.4323217528597,15.4644466725479,16.6378582290484,16.2660076368681,15.8362043183338,15.8843344422006,15.9480541683645,16.1659599497241,15.776638341137,16.0953855183198,14.6306692213402,18.6078943916871,14.8125243944209,14.3954481295018,15.326941280374
"IGFALS",15.8163230750684,16.1754563232006,15.7464028337028,15.9877786015727,16.0275890918698,14.9881843847628,15.8381503042325,15.8626608636899,16.2791110502379,15.7862467146977,15.684704514982,15.8098143629715,16.1047353511614,16.1218093984047,16.124657746083,15.684704514982,16.5212571825578,15.7220496271,15.9302492414836,15.7980404610238,16.0241347118452,16.425041425575,17.6534236414853,16.1957314921224,15.9734338745078,16.2885205733105,16.3368627372698,15.5785974892118,15.6386671362148,15.7246136305535,16.0133127699512,16.0189847433735,15.9417608261062,15.7840589340658,15.7364973494623,16.2762392535582,16.0873694767099,16.2808382421939,15.9625405724705,15.9899842722498,16.0189847433735,16.066757321827,15.6218112973811,16.1525480067397,15.9518069545133,15.9040283636247,15.9320067851087,16.2206226467444,16.091609123043,16.0830769253138,16.091609123043,15.9625405724705,15.8466589106768,16.0353206457397,16.0996603561023,15.8271037123851,16.1727497617684,15.9759507594212,16.2110298773862,16.4113622674821,15.7604885229257,15.556379519261,15.7416142153144,15.9464774959775,16.2206226467444,16.1625317529021,15.3705772415904
"IGHV3-35",19.9971765168016,19.0292608296301,16.3912738497087,18.2314782596074,17.4196759637933,17.4808241489401,16.945809175422,17.2692816753424,18.4417455606407,18.5461445894083,16.8940323646902,19.0949380682249,18.8352974414925,18.7655126353588,19.0949380682249,17.852098087697,19.2169310666043,18.3580111691455,18.8018969518966,16.8406886350464,18.2718038582916,18.860314740423,18.6221607404701,19.5074807468424,18.7655126353588,19.7177990487227,18.524425707645,19.2977746761116,19.1721333735601,19.0949380682249,17.3502166969491,17.9863191860121,17.7793702115453,17.9588967926556,17.6366070277124,19.3651492455879,19.0436188751919,19.3383098752824,18.1227746023905,17.9863191860121,17.7539806549039,19.3651492455879,17.1749452900765,19.1608911183139,19.282688174678,18.4513119976369,18.6748304397241,19.0436188751919,19.5474257861633,17.4731814529956,17.7631545130356,17.1771601800711,17.4076428709113,17.7631545130356,17.7889061416661,17.7973585169145,19.3383098752824,17.8866121713145,19.282688174678,18.9020519687024,17.616960400243,17.7089019188422,17.6028137644632,18.1567119343656,19.7034706480692,19.4565422747476,16.9419768069836
"IGHV3-74",22.2548577829964,21.2072337915608,21.918520382093,22.118409640814,24.6814992461359,22.0553679862097,19.8383120774016,20.4895662139635,22.5560409124934,21.6189879944435,21.6643747155797,21.8519268427623,19.573153609517,21.9924828489437,22.5013300293823,21.4051893477298,21.1588500608993,21.8519268427623,21.4556844050641,21.7303794846376,21.5213973876345,21.6189879944435,22.0553679862097,21.918520382093,21.9924828489437,21.5213973876345,22.0553679862097,20.7025890111386,21.8519268427623,22.1859221233498,22.3426984980301,21.4151406725047,21.3605189783937,21.2969683560358,21.4638850431055,21.4151406725047,21.9635863718973,21.9049374586032,19.8758394312547,21.6157783311544,21.509142660012,21.5627471921175,22.5328393311661,21.7906945366587,21.509142660012,21.5627471921175,21.4638850431055,21.1463372715042,21.9049374586032,20.0708049206539,20.5573195641213,23.6328968008172,21.6157783311544,22.3246896328092,22.1604299798167,22.7202308427622,21.9635863718973,21.509142660012,22.4218915255123,21.509142660012,20.8638278576581,22.585991241061,20.8247075013412,22.0117773848453,22.0599125185046,22.2089444622914,20.1418510257754
"IGKV1-5",16.9484796586006,17.2174640598631,16.5166799595071,16.5762669750216,16.5662345139752,16.4806357753786,16.4881024349846,16.4915402189852,15.7377077461214,16.3280374870375,16.5100384612876,16.5166799595071,14.0649551818289,17.7141283493737,16.6530917005333,16.6454379719339,16.0549281220743,16.8105368506236,16.3575963824376,16.6076853981657,16.6418396442605,16.7075006030841,16.6603386726854,16.6877975864973,16.6342589886533,16.8584895669695,16.6845940024464,16.9299686194397,16.418701551207,16.4579954864837,16.696044955819,16.625803391419,16.1625529018559,16.5089478709942,16.2755978613572,16.6400983669474,17.1043281879174,16.6941587054091,16.9334311105653,16.8799583346935,15.9778452043567,16.8624393924165,16.1164269024373,16.700492541694,16.894096515151,17.0056239187527,17.0364883620559,16.7266720526186,16.1300598430065,16.7981367965378,16.3770850559699,16.0929778798623,16.7708855591665,17.2799118976185,17.3642937961034,16.1207665069898,16.5948174095569,16.5948174095569,16.5671057756671,16.1254965673936,16.7981367965378,16.3030741676693,16.7413628092142,16.0574354800795,16.6110444810351,16.6879131027872,16.1164269024373
"IGKV2D-29",17.7916055504871,18.0192316407443,18.1713086778511,18.7299348115005,19.1379900691741,17.9009177735602,19.0473221618603,17.9119090799228,19.4787617677347,18.8341697554792,18.4980965321696,18.611821695196,19.3583542285497,19.3915643585505,18.9216032151516,18.8341697554792,18.514865600394,18.514865600394,18.6318524421029,21.284771106911,20.5213815693142,19.1708209095693,18.6784480443701,19.2905518689868,18.514865600394,18.9573626649209,18.6318524421029,18.7299348115005,18.5868022633127,18.0192316407443,19.2091852458144,18.6739124093676,18.8985621820387,18.6000089580508,18.5254225260794,19.33702108953,18.7247969155406,19.0049427158536,18.2723509410737,18.6112970788748,18.6112970788748,19.0962163934817,18.7100749519753,18.9153858746869,18.8391121676815,18.7598718348485,18.6925882972511,18.640521278245,19.5248242668098,18.367551575301,18.5409291290335,19.0458164565538,19.2228962036683,19.4611377380679,18.7598718348485,19.8421496169027,18.9153858746869,18.7247969155406,20.1322259421477,19.3651962150138,17.7929529897397,17.3033320621984,18.0114440366051,18.0352500797014,19.1507724673056,18.8790512816958,17.3663117312196
"IGLV3-10",20.1340164058299,20.4708263728738,17.9495155578314,18.9789238425383,19.5510534728811,17.4690032857727,18.621742477153,17.0309468891285,19.2131509172403,18.914367407707,18.4313499956594,19.3005835983495,19.0776361215813,18.0529186175787,19.9492914948301,17.282874328755,18.2035227836569,19.9492914948301,19.0776361215813,19.0428381801246,18.8805658529998,19.807465883714,18.9789238425383,19.7720698778748,20.0029414084023,20.9624239875775,19.1771257371473,20.0901980497834,18.621742477153,19.9492914948301,18.7548104429869,19.1985427517887,19.0136382908886,19.7033455011011,18.9073000119921,18.7600128129266,19.052055715543,20.0942044563204,18.4529186586516,18.6316759687726,19.2513292951537,19.6353379252153,18.9302717751243,19.1507708500595,19.171098278617,18.726793390245,18.8728875535645,17.2185330169995,19.57672904478,18.7128502325692,18.7790810690592,19.9296615875763,18.3884466686386,18.8350612567077,18.4834072807937,19.3333149570496,22.5517542367663,19.0308306918948,19.7426783396487,18.9302717751243,18.2241484195063,18.6469760144015,18.4247462128933,18.4945109730672,18.2778702862203,19.2751011433076,17.9914070938468
"ITIH3",17.7031098891362,18.3490098509326,16.4506377717375,16.9362339642033,16.6377589802723,16.6250104494552,16.5811517445723,16.5271733835861,16.9362339642033,17.2693779913086,16.5811517445723,18.4292171003387,17.2518503537983,17.9853610327988,18.009212915566,16.6032457513267,18.0840946535216,17.4510815629722,16.7572616149371,16.6143471801254,16.918876093262,17.0102642281945,17.7438012292187,16.3199179389694,16.770467420036,17.0197309995612,15.6084492416082,16.9362339642033,18.2106181747035,17.3673369829089,16.6421238873836,16.9613778656893,16.6604971182586,17.1863876148822,16.7273838201344,17.7004891597494,17.2861916274394,17.8003529874776,16.8964088725248,16.7995738697891,17.148005774661,17.8132854336706,16.4985847312088,17.6360352675869,17.5028260266916,17.0970223343396,17.2943772301504,17.5028260266916,17.8003529874776,16.7804322863745,16.9107822575081,17.2861916274394,16.4985847312088,16.7644774298794,16.6604971182586,16.6143741507299,17.8532353331882,17.1215572023058,17.5538467798564,17.7202215050978,16.5135882153692,16.4450347459234,16.5294507343452,17.0081556999402,17.6874661044718,17.1037181752774,16.0461545312477
"JUP",16.1539652422158,17.2905042186915,17.5456682384888,16.2059343340018,17.626568680995,16.5556271410562,17.6465993629393,17.0485147074376,16.2323146886288,16.1968545038046,17.0272092941527,16.9311814428594,16.546760576487,17.0272092941527,17.079331625994,17.454939156448,16.9061780493656,16.0279282233649,16.5217616973,17.3790548700088,16.6166276701245,15.0111579887714,16.382200201694,16.1794373068034,15.8549296459164,18.0599824510861,17.3519666542118,16.8614888845877,16.6619515687594,16.5992743765249,15.50857608011,16.2166538606956,16.6707485784728,16.3115603895381,18.3346116142704,16.4467497755596,16.1643064185458,16.262404884305,16.534375238709,16.441794239601,18.6787078100164,16.3421003949508,19.495372529307,16.6121685149768,16.5241367258816,16.8402586060256,16.5521968467534,16.1480309349607,16.1331677334488,18.4748271976947,18.7083506693544,19.9671612234214,17.4813242379017,17.0115325265694,17.1733748394978,15.178815745485,16.2890430545117,16.763302815319,16.8868852500348,17.2995970291546,16.1726827396857,16.596159062283,16.2582162138078,14.5040236329503,16.0862328445456,15.9535462610513,16.408009180734
"LAMC1",16.5303633375193,17.1949064291806,15.7594821613783,16.1300391061263,16.6675792524704,17.1464649540284,16.0923915661996,16.4844783529321,17.3950213740174,16.6881118706667,15.3182645157207,17.1731198908596,16.4787276195037,14.7318371542167,17.308061461354,15.4883318626299,15.8137488166795,16.4757965797619,16.0326921522172,16.1160751577619,17.7772331510358,17.4380087191753,14.0910634843113,17.652084569887,15.2790794840312,17.0022696044406,15.9106666045835,18.0572475693722,14.2314638076308,16.4660425012716,16.362848686481,16.5360362277051,16.7600881574606,16.7503632663539,16.2905729258888,17.0074636211345,16.1230637407031,16.7002853739416,15.6606875098107,15.7013331728356,16.6812370644472,16.7228867232019,16.6142691330691,16.2905729258888,16.0120015154898,15.4784952280335,15.7547972787217,16.7727813688709,16.9566801867021,16.6224521423503,16.163506967619,17.1644968700992,15.1990657626674,14.8489631366312,12.5443417807968,18.0149392247071,16.9727716535725,16.2969085588438,16.9155698220644,17.0074636211345,16.1941480857223,16.1759047024822,16.3454746626651,14.4795053637847,17.09909849098,16.842026077469,16.4299796783384
"LUM",14.4512577171831,15.5775770853159,15.2551971432904,15.8790380037116,15.6862829915545,15.676272294319,15.4882287191208,15.5173705857604,16.0473285715308,15.9079548542604,15.3197355524309,15.8922260177042,15.7766526231409,15.8790380037116,16.0135980200733,15.3617417238164,15.7114466472157,16.0022367826433,15.8157260059683,15.4015096369036,15.9574306195428,15.863422083105,16.7467192933435,16.140530285687,15.9044189586284,16.1484535536292,15.8486349818358,16.0676771364011,15.8674711616682,15.8524278995909,15.5345550417203,15.822576370758,15.7478210431272,15.834800145499,15.7701447934081,15.917394965045,15.822576370758,15.7865189180271,15.9092658284205,15.834800145499,15.6833776609363,15.7393065822702,15.3815391871167,15.7267891171519,15.8469662149263,15.7957154025667,15.7567364367859,15.803252025127,15.7478210431272,15.8152507720017,15.7957154025667,15.975922376885,15.7309565379475,15.8676693123419,15.838551440335,15.7232944835508,15.8753287434402,15.7828088654779,15.7865189180271,15.7436792782983,14.9608475819305,15.1010467995701,15.5685372631935,16.6252291615766,15.8152507720017,15.8676693123419,14.7436408003698
"MUC5B",15.3371414731602,18.6318988865509,15.5657627570214,18.0136374240072,16.1280166743919,16.3235730678264,16.0249373653898,16.020356382496,16.8001202481973,17.2009486289427,16.0249373653898,17.0595958379928,18.8469171321507,18.2006865107943,16.3793875424187,16.0721042754135,15.94996572268,16.6710329129999,19.0542430425017,16.020356382496,17.1389680173409,19.2714697495141,17.6531984258219,18.4481885197592,16.7772226161406,17.207387289242,18.0550609421977,18.9333131968889,17.844642223454,17.9509929975369,16.0327030321399,16.6956561712228,16.7816119804248,17.523020854903,16.8803687737812,17.9604389050656,17.3061162191786,17.2272287454179,18.1639223273111,17.0413604727956,15.9796575936529,18.1754442436105,18.6460176538852,16.8244032105771,16.8468216094084,16.8304389209103,15.251917177425,17.1201318437482,15.1746722540508,17.9604389050656,17.6510886687734,17.0413604727956,15.2962518790129,17.0751416648126,17.9953013859817,16.1641250382432,17.6408060484002,17.0939160758942,18.6259248569559,19.6917171400478,15.8747920672288,17.5144284346869,17.1136768924424,16.6764402784243,17.2272287454179,17.2553469456097,15.5068623615267
"NID1",18.0557704029558,17.6395786299005,16.536854442753,17.7814175339425,16.921396929429,16.913629507429,16.7855231042598,17.1311178095726,18.2353079029077,18.944250809307,15.3065389754524,18.0557704029558,18.6060268814382,17.9694397835913,19.05352045531,16.6937797979289,17.2303029339447,18.2777654645055,17.7814175339425,17.0697978066671,18.5339511697821,15.7586542658152,17.5547224789439,17.6584809242047,17.1870899862985,16.6234550730306,17.3771143583217,17.3095716911167,17.9878164022702,18.1782047144241,16.6038531818737,17.7524702822278,17.2295681989287,17.5737786674265,17.3414728198289,18.1214969921439,17.9669314141978,18.1932857607976,17.4175187663378,17.5386605071332,17.5655728755394,17.9469158431268,17.0343513647691,18.1824100095651,17.9101177011845,17.7702353853861,17.7124052862277,18.0219512881641,18.0984048781297,15.9589866810023,17.1317470135662,17.495854275135,16.4437676792514,17.1522497104521,17.4667073611118,16.7222462531125,18.1932857607976,17.5805587854433,17.9101177011845,17.9996810809348,16.7418669393092,16.5207266838391,14.4365911038325,15.4818886270771,18.2388579189319,18.2245006881219,17.1199742939652
"PCSK9",15.959967672163,16.5353774191801,16.43289781713,16.6808834880331,16.828554906471,16.403392892655,16.4440485258994,16.595560168077,17.4165987968094,17.1293531592027,16.5229567608655,17.1091925724089,17.214134607225,16.937327102667,16.7739967095888,16.6141079591083,17.0417448796396,16.8802678249805,16.9230551679469,16.6640913229814,17.1918039697644,17.6612277901472,17.5271638290486,17.0127515228036,17.8266319132878,17.7239770069762,17.650524881129,17.6895662072172,16.7155892341501,17.1511139707416,16.8701402916017,16.9048225245246,16.8374134859244,16.7714054538641,17.0248159172784,17.3054129329802,16.8904411404488,17.1275245537366,16.7985005123426,16.7714054538641,16.9820733012215,17.0807854753833,16.6619663252769,17.0807854753833,17.0162824903605,17.065402132614,17.192728857512,16.9597780839268,17.3429051584338,16.8045903639882,17.0807854753833,17.3131069979098,16.6924919659347,16.856577230668,16.9382845866362,16.7985005123426,17.0379884056584,16.9992676203288,17.320481451707,17.4519070603686,16.7313453866946,16.5707930021177,16.6218340006333,16.8983132072221,17.0524420777636,17.0379884056584,16.1594151658257
