"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_2.6.21.11.016.17.S.90min","lfq_SW.exo.23.9.21.124.90min","lfq_SW.exo.23.9.21.125.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.127.90min","lfq_SW.exo.23.9.21.128.90min","lfq_SW.exo.17.9.21.118.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.24.9.21.131.90min","lfq_SW.exo.24.9.21.133.90min","lfq_2.6.21.15.036.17.S.90min","lfq_SW.exo.24.9.21.134.90min","lfq_6.6.21.19.038.17.S.90min","lfq_SW.exo.24.9.21.135.90min","lfq_6.6.21.23.041.17.S.90min","lfq_6.6.21.23.041.17.S.90min_20210617162605","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_0.6.21.3.CPH005.17.S.90min","lfq_SW.exo.25.9.21.139.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.142.90min","lfq_SW.exo.17.9.21.119.90min","lfq_8.6.21.31.071.17.S.90min","lfq_SW.exo.27.9.21.144.90min","lfq_2.6.21.7.008.17.S.90min","lfq_8.6.21.35.086.17.S.90min","lfq_SW.exo.27.9.21.148.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.6.9.21.59.90min","lfq_SW.exo.5.9.21.55.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.6.9.21.62.90min","lfq_SW.exo.7.9.21.63.90min","lfq_SW.exo.7.9.21.64.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.28.8.21.39.90min","lfq_SW.exo.29.8.21.41.90min","lfq_SW.exo.9.9.21.76.90min","lfq_SW.exo.9.9.21.80.90min","lfq_0.6.21.5.CPH008.20.S.T.0.90min","lfq_SW.exo.10.9.21.81.90min","lfq_SW.exo.10.9.21.83.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.exo.26.8.21.15.90min","lfq_SW.26.1.19.1718.018.2pt5","lfq_SW.27.1.19.1718.018.5ul","lfq_SW.31.1.19.1718.27.2pt5","lfq_SW.31.1.19.1718.28.2pt5","lfq_SW.31.1.19.1718.29.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.26.1.19.1718.037.2pt5","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SharonW.16.7.20.3.1718.039DK.90min","lfq_SW.26.1.19.1718.041.2pt5","lfq_SW.26.1.19.1718.043.2pt5","lfq_SharonW.16.7.20.4.1718.046IC.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.8.1718.050JM.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.12.1718.054RT.90min","lfq_SharonW.14.7.20.13.1718.055GP.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.15.1719.059OC.90min","lfq_SharonW.14.7.20.16.1719.061LC.90min","lfq_SharonW.24.7.20.21.116OC.16.8.16.90min","lfq_SharonW.24.7.20.20.116OC.30.4.13.90min","lfq_SharonW.24.7.20.19.116OC.8.5.12.90minn","lfq_SW.25.1.19.118OC.2pt5","lfq_SW.27.1.19.118OC.5ul","lfq_SharonW.22.7.20.14.155CB.6.2.18.90min","lfq_SharonW.22.7.20.13.155CB.8.4.14.90min","lfq_SharonW.22.7.20.12.155CB.9.4.13.90min","lfq_SharonW.22.7.20.8.159PG.29.7.14.90min","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.exo.16.9.21.106.90min","lfq_SW.exo.16.9.21.107.90min","lfq_SW.exo.16.9.21.105.90min","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min","lfq_SW.exo.16.9.21.109.90min","lfq_SW.exo.16.9.21.110.90min","lfq_SharonW.26.7.20.30.90min.283OM.10.518","lfq_SharonW.26.7.20.29.90min.283OM.14.2.17"
"LTBP1",18.101972420487,17.2586878118873,19.8379463075548,17.4776989188492,19.1711189832148,18.6827013705553,19.2059739837509,19.5826073121424,18.8961341346082,16.8968970491177,19.0429477676051,18.6050400357781,19.5385974288722,18.6640276151936,18.7266901034899,18.8358127552597,19.3114661445533,19.7755264274185,20.1170232811215,17.6172008854593,18.2105409301562,19.2066369316937,18.2105409301562,19.4584639708239,18.3810992437467,17.9670661115242,17.6961382709375,18.179690727835,19.6724840160529,17.7132197356633,19.7755264274185,19.2778381753345,16.5348000315769,18.101972420487,19.6302216811378,17.9326602328989,18.3810992437467,17.5161859733343,17.2819175724516,20.0622827864458,18.1715182008527,19.1711189832148,19.6302216811378,18.6050400357781,19.5385974288722,17.9670661115242,15.9701514604509,15.7201185130818,17.6832806310819,18.7566722615287,20.1087314201658,16.7702149956433,19.6219054161662,20.22339630365,17.4861931059105,18.1347811006541,18.9649506917032,18.4314621540948,19.2154038596359,20.909970890579,17.7365314413975,18.0774270179616,18.9787365755365,18.8797856098553,16.9919496816196,18.111088438224,18.9021291024985,19.0352454967055,18.8846585334027,16.6703599990092,18.912502191396,20.5200180982104,18.0503809508114,17.8640676385711,16.7523847223658,16.3859392688516,17.3528056123301,18.5821360607366,17.3625746539454,16.547442654391,19.0464071841034,18.5751428791436,18.4203675851891,18.455034272438,18.7828261870787,19.7013325450107,20.0895911089207,19.7834006575344,18.89211675809,15.9443210027989,19.9959527088009,19.7013325450107,18.7615155946907,16.34905279519
"LTF",13.886590000811,17.3273077941093,15.1055491358441,16.0530761139096,16.2956579482418,17.1805533638385,16.8198059842491,13.4518914759474,16.0392201172494,16.5933070029766,15.8351974980141,16.7576093709468,16.91847623908,17.5206990047533,18.1352018907619,19.697771284074,16.2437922951951,16.4118644832046,16.9002897303014,17.8852714039735,16.3359203200792,15.96784732237,16.5542089671763,16.5631081581159,14.5312975933744,16.7184400969921,16.9308607602099,16.8229564240459,13.4518914759474,17.1482877853334,16.6109259842927,14.2219522808546,17.4154013556802,16.8149780652047,16.7612903303466,16.873676399908,17.1073282156666,16.878603653666,17.1467204230036,16.9715974285293,16.5329291713826,16.6312990219302,16.7184400969921,16.8886924611262,16.6703512580476,16.7854123420091,15.6852338563112,15.9365153244859,15.4727075243935,17.2290394957523,16.8024579385607,16.947733655136,17.4006490657343,17.4402095646606,19.9090870496932,17.642594758845,21.0192136276001,17.642594758845,18.2900568639,18.6598499343726,16.80047063378,16.9932028149579,16.1141008013514,19.653364535506,15.8993696065331,19.3598399511504,19.653364535506,17.3001256040022,17.6022583183736,17.6022583183736,19.3598399511504,18.2543061969432,17.9267435053227,16.8058287997532,17.5057574307999,15.2163449479522,16.7892930311858,18.8999669488831,18.8408521089854,14.9799326218012,18.4618474308042,16.0277319515204,16.9575139533511,18.6124929903211,17.7274271223911,15.9498587097801,15.0979372740983,14.682594229274,14.8328512325785,16.0407546566688,14.8297332482843,19.2675277504799,14.345825746159,12.631690722101
"LYN",15.3982508175527,15.473420946599,16.4433590642385,16.4816091553034,15.3770158097819,15.3666825968453,15.4648555334821,15.5451736210797,15.5903783307999,15.4698025810446,15.8282504682945,15.3027613624493,15.8174885651483,15.5545444928716,15.3770158097819,15.5236699442682,15.6285412017296,15.6309837962157,15.5545444928716,15.573209731845,15.5526387547543,15.6041404374504,15.5097500773651,15.2978296624563,15.3027613624493,15.335002307744,15.4329160244042,15.4399074515674,15.9918816225986,15.5545444928716,15.5236699442682,15.4549316239265,15.4829033993888,15.5859713957625,15.4648555334821,15.4862426763913,15.5135626431624,15.4829033993888,15.3522498248061,15.6215061832313,15.4424410334083,15.3573727992815,15.2925763073246,15.3666825968453,15.5685467837326,15.5182769598668,15.2830439295437,15.6309837962157,15.5182769598668,15.4549316239265,15.7871810877531,15.6437397863578,15.430300129169,15.3906772278561,15.430300129169,15.5753333712979,15.4382085204256,15.6142760873605,15.4184926176421,15.3906772278561,15.4490849986679,15.4804671492678,15.6761590206684,15.4078535982032,15.4759852565155,15.5794107770339,15.4889888165793,15.7779929992051,16.8152685620807,15.5649519032565,15.6047689228532,15.7888213293949,15.6761590206684,15.7779929992051,15.3861975628443,16.4235848697329,17.603260620882,15.4804671492678,15.5206097531778,14.8739877063403,15.6601552411829,15.7148691744882,16.7747212505909,15.4029780062553,16.072385256094,15.3256820890476,15.5206097531778,15.6761590206684,15.5347434431218,16.5141449936761,15.5870639918322,16.2682673773208,15.9412631538739,16.0281887279242
"LYZ",18.1151411795729,19.0880869571289,20.9901412888001,17.4049460670072,18.733163846883,18.9174343157425,19.0189323586184,18.3552331138802,18.5012939824886,18.6777120189198,19.5783729828272,18.8872258679523,18.719368863994,19.4289564267,16.9210753213016,18.9092295094143,19.1237364792993,18.6050995890452,18.7012789899705,18.2568631384676,18.4482529407319,18.4355811023029,18.2097452397126,19.1463796995215,19.2273210650199,18.5884501650954,19.0880869571289,18.6730882188635,19.3760105806781,20.9143785878794,18.8370211777199,18.5728228954583,19.4964641536821,18.3409832341619,18.3818710422788,18.3687942411066,18.2805343772037,18.3409832341619,18.9782427852327,18.719368863994,18.5155196769358,18.7799136151164,18.8458487175252,18.9476231164768,18.293446495387,18.6163177678332,19.0189323586184,18.5110814913867,18.8872258679523,19.4142633013477,19.2273210650199,19.8955068881882,18.1796159005957,18.6099538405524,19.2110753395966,18.7752263906565,20.8888639692932,18.364423433499,19.1340051548252,18.7752263906565,18.2814971329889,18.1440334853968,19.0115481042167,19.7195251793878,18.3219001099718,19.1740825513055,21.5023399550635,18.7228973959794,18.2276215281683,19.7764875697082,19.0473024785404,19.2529167762755,19.7195251793878,19.9112125946569,18.7134882940754,18.1890573246855,19.1170477228396,18.7752263906565,18.8165251436877,18.3916637714433,19.3174175897185,19.0809886605327,18.2197338327363,17.7370247917832,18.8854892046441,17.8883237187891,17.8553681497765,17.8615090182909,17.9416893842968,20.8888639692932,18.0297009533662,18.5164761656462,18.7752263906565,18.5376301401801
"MASP1",21.1239678855561,20.4616946646963,20.0412265182687,22.0644923433726,20.7288100399816,21.3143099580925,21.2603586695773,20.2534287293598,21.2603586695773,21.6160642321493,20.549037265343,20.7769750791329,19.9207286567382,19.3309779736701,20.8547618466526,20.9827103673654,20.5012240908179,20.07630506437,21.1715568447028,19.8795391093354,20.1210817825365,21.4135763452972,20.2093970309951,20.2093970309951,21.4487431877681,21.1239678855561,20.9727974478043,21.2504227980101,21.4487431877681,20.1707277673601,21.3215416669346,20.549037265343,19.9540563186775,19.6744676678154,19.7129614234021,20.7769750791329,19.7129614234021,20.3353236891214,20.1210817825365,20.4616946646963,20.8208273136716,19.9967338075672,20.4182765036617,20.4182765036617,20.4182765036617,20.549037265343,20.3786882110271,19.3309779736701,19.3327743804529,21.0120800655176,20.8208273136716,19.9540563186775,21.5890394212027,21.6183581034091,20.2980313261603,20.7064819953559,19.7470859719446,20.7719705346387,20.4951242456254,21.0397510425234,21.4962735378583,21.6183581034091,21.6183581034091,20.9129420826683,21.0675009325334,19.9366382971758,16.0894197453528,21.9164830915096,20.4406018389151,20.7719705346387,21.9416146574874,21.12690630151,20.0764962835455,19.6202197873322,21.2745614107107,19.29563633541,20.7480364654867,20.2290556544457,20.5674821982808,20.3614159145155,21.0675009325334,21.6183581034091,20.585345207461,20.7064819953559,20.6449654503947,21.5255861656902,22.1409858800735,21.3681734069541,21.8174042708526,18.900531379365,21.7811203332966,20.087421492448,21.5890394212027,21.3681734069541
"MASP2",18.7671277013596,19.646418916063,18.0869394863101,19.5039915427811,20.08180185214,20.2849887839617,20.5246375815944,19.6842783098753,19.8916110813174,20.0500094399113,18.7671277013596,19.3500732822337,18.1015114527534,18.5212703133507,19.646418916063,20.1378529483143,17.6951549900589,17.9184503538774,19.0185592133444,18.3995687606621,19.5510226634227,20.571514097971,18.9395787686556,19.580802447504,19.1176076515394,21.0123255656729,19.7793486206573,19.9231286297207,18.7532117053522,19.769273945034,18.7263629900325,19.1940400830479,19.0778287689339,19.1447204294103,18.8835881848255,19.461424763268,19.7793486206573,20.0107173025592,19.5195033883256,18.6508554628945,19.7793486206573,17.9307980231594,18.5224520423714,19.717316106744,19.8916110813174,19.2205455974241,19.1710311976557,18.9814635577474,19.270835393563,19.3751532057181,19.8518130725253,18.6318659128843,19.471157165697,19.1299884872879,19.5586837006398,19.0204955047189,19.4157795682921,19.0362125697695,19.7441145955653,19.2880668583633,19.5586837006398,19.866570827896,19.1760964302017,19.5716635225256,19.8488808573707,19.2880668583633,19.2693475363065,19.1299884872879,18.8554461729115,18.1055432988299,19.1989011142145,19.3403240002946,19.0440014288296,18.7910630328991,19.0993925472191,19.6210669757811,18.7006404292116,19.6861479813785,19.6861479813785,18.4507537590064,19.3403240002946,19.1666763898013,17.0915794307993,20.1600600103736,18.4751221772877,18.9948339438085,19.9666575807836,20.4091393662161,20.1196487799913,17.4069162908997,20.6934946103827,20.5462226548559,18.6637120129587,19.0832499404601
"MBL2",15.2575068612498,19.1651260706376,17.858173739345,15.9410296210169,19.1503433921826,18.5976049030046,19.1651260706376,18.232747230439,18.6911941134961,16.9258230742994,18.1956220218921,17.2588289715694,16.5821108859942,18.4762966308195,19.0639538984679,20.3865394772321,18.6775278486472,19.807956813895,19.2015241777092,18.735597720375,19.1957460084602,19.0716827695342,18.8602700907921,20.1434197441444,18.5976049030046,20.1434197441444,18.8602700907921,18.1628264209035,17.7929533392464,18.7396843658612,18.4762966308195,18.9715703221018,18.4897405714073,16.9190238012374,19.3501217519353,19.0639538984679,15.9944888033497,18.3428569959953,19.881732396908,18.5689762222713,19.2694761269418,19.0245738988929,18.7730270175272,19.3004330593476,19.599440720901,19.2694761269418,18.8720617478011,18.7692519768298,18.6260230432867,19.1346395613652,19.7465011615902,17.170768909545,19.4705416228743,19.6204857278662,19.1302302775696,19.2261361627293,18.9883365804728,18.8885744225956,19.4488301675289,21.1605520725459,19.6204857278662,19.5766416028568,18.1527100452388,19.5117354909767,19.0173060211032,18.8628211204256,19.3735524809026,18.58375154148,19.6204857278662,19.1456852666542,18.8885744225956,17.2685778304557,18.8235407672687,18.1818554097063,18.04285145987,17.4872588878865,15.7846786941768,19.1456852666542,18.9749859205093,17.8062867722837,16.6162822896919,17.9554202322405,17.6387222476295,18.4724716786818,18.1608476963641,18.6761237870377,20.5726889518941,20.0555010320449,20.9382418990254,17.3972722440023,18.5939035474448,17.02633070364,18.7879177652318,19.5556995348246
"MMP9",16.4366595286021,16.5855313635415,14.5524309166316,15.6805200091108,15.6615782660129,16.4679377341249,15.9198279134612,15.9931616775631,16.079332427829,16.7296825844657,15.2715747282843,16.199689194492,15.3648851569255,15.9694321200788,16.1719703860009,18.0265969918269,15.7794166152035,15.9694321200788,16.0189831539882,16.066246925952,15.7222560043784,15.9694321200788,15.7860557240067,16.2826442400485,16.2151790432032,15.9137070886083,16.4536317148871,15.8477827058706,15.5779148536827,15.8661494793365,15.8477827058706,15.8139627378079,15.8812756019493,16.1223120676783,16.2488224791015,15.9931616775631,15.7794166152035,15.8990699466317,16.2263184941448,15.9488635772934,15.7605388762296,16.189783923247,16.034703741628,16.1020914544897,15.9488635772934,16.0880763228247,16.018297455357,16.0189831539882,15.7605388762296,16.4194370162936,15.9198279134612,15.7456460903153,16.5466967383813,16.5373745384964,17.6821894072727,16.020720355136,17.6630436871909,15.1699819262868,16.3119955992205,16.7114789020708,16.1268545641723,16.1589536165714,16.2999793269202,16.6511872684442,16.4010616879576,16.2432616856137,16.6056624386441,16.0060785158448,15.2240387893622,16.779645186772,17.296720978823,15.7809170301922,16.1589536165714,15.9285747246423,15.1165465506677,15.74016982649,14.9383900748741,16.4965871292041,16.3467251063233,15.8875968027678,17.7247417650831,14.2812575735819,15.230941299614,17.6693763170931,16.3264989437571,16.3193343259144,16.0768996881843,16.0022535155343,16.1871707207037,15.3873274489,16.1024306791519,16.1268545641723,15.8105868598868,15.6383745616522
"MMRN1",19.8865347390389,19.4403673760508,20.3331634691049,21.25375962636,19.8001562031646,20.2682119747432,20.1973107664239,20.3001217297791,19.6683509110779,19.4854555107168,20.5074203839767,19.8001562031646,19.8583653102091,18.4317181610968,19.1087327377504,19.7540842439237,21.0578704810208,21.0529180211377,20.953841212358,19.1423533442837,19.7701373950047,21.7705438039378,19.8865347390389,20.1973107664239,20.6812475733078,19.4207490231053,18.8031770321606,18.6865805491376,20.7934971489527,17.0424084487898,19.8579426667903,20.1973107664239,20.7536476988378,15.7426448824325,20.1702032054335,15.5232521208501,20.035146037218,19.6453318084267,18.8160557873886,20.3331634691049,15.5079499380016,19.1756629017541,19.0029916393575,18.5913964718082,18.7629673828792,15.8423305939082,16.8795347245259,17.6874807472836,18.8427320548537,19.3225531393311,21.1184885695033,20.6102061399664,20.9850759216781,20.8233330024617,20.3841691033868,21.3771807265801,15.9321878662026,21.3771807265801,16.0119218122328,22.4798172637826,19.6127402084285,18.8520121277001,19.4069727833119,20.8855452389267,21.4909856183552,15.8712182976802,18.8815815830794,20.5540099976684,19.1848888555557,19.8635060157387,19.0257936745381,21.604903697135,18.2348664553915,20.0386782949217,20.5067731535463,16.1142872686921,17.6034604673008,20.7652141849082,20.2558850661448,20.4348209954617,20.5067731535463,19.8352053533822,19.6388207263201,20.2558850661448,19.6512797555439,21.7574705421536,20.1057546152529,19.7166191149386,17.5345716450934,19.0994115196949,21.5292815071339,20.655322561009,21.011578449751,20.1456011198559
"MPO",16.538442263661,16.9989328531456,18.2766316639659,16.4630669568282,16.4052776349995,14.2656927211701,13.7875101330422,16.2014528292093,16.7843578313495,20.6935659420757,16.9902000281064,16.6895751697502,16.2518206858756,17.0102371044152,16.9599953117401,17.0102371044152,17.4385679310689,16.9530208093468,16.9530208093468,15.7219833384149,16.1525018675132,16.8625192288813,17.4293894075543,17.1572778842418,16.0721703833591,14.6315863749594,16.5453337218137,16.7680435961307,17.1119589608281,16.8152296579304,16.6667945760544,16.3320624592969,17.1027869665558,17.7996880686725,16.851806048287,17.339898698605,16.6285970608575,17.0101568380545,16.879824795118,17.5000909934431,16.933354912734,16.4643825779201,16.7046779691952,16.7538422643406,16.4052776349995,16.9094334650658,16.7470243444825,17.0102371044152,17.2474468046556,16.2518206858756,16.9017599537668,17.5172642115241,16.2019192576901,16.3095312126139,18.8397834533862,16.071254718623,19.0379081520306,17.0306205039156,18.274475880815,16.8460562187021,15.9895847315569,16.1073442560058,16.4225620672185,17.9170661234991,16.1240888748925,17.7319330695621,17.9450052871237,15.748090169093,17.2460108239983,16.5353071293155,17.9170661234991,17.3170522202729,17.4160796306609,16.128647162237,18.1762668779389,15.2710047811338,18.1667520286504,16.6867779007122,16.8190701082966,17.0099735013052,17.8710013307492,16.1927127289902,16.0493713475801,19.1670208239261,17.4915604682253,13.7911857800439,15.9843371597136,15.89931886609,16.0129776066688,16.4916112568227,16.0202636356614,19.3890256237744,16.3387043772863,16.5531631700051
"MSN",15.3456275410999,16.3823151644871,19.846016576108,20.1791002485138,16.1781132500053,16.0059207011632,18.5003191315703,16.9575408818222,18.5003191315703,15.2756729713541,16.5054588306375,16.0983212603849,19.0133822465895,16.3142811457714,16.181256871339,15.2574049364038,19.470528943107,17.1507276538235,19.1824256578982,16.6837230116422,16.8414585934074,16.6110022719803,17.1392168796449,16.0134577024585,15.9408858896495,13.3480392308693,16.2441294422104,15.7673656594383,18.8250644791195,16.7262585002179,17.3945721683659,17.9162696990337,17.4919996637463,17.6058603315327,16.6303636378455,16.7175903476688,17.3801739896374,17.5041766012887,16.1054591998289,16.929917221405,16.6218288494841,16.2441294422104,15.997990944375,16.7916981617436,16.333739339789,17.6462274913435,17.0388665788499,17.3488457630272,18.3340712789058,15.0022433947398,19.0232219123559,14.6294678122454,15.9692513272956,16.137076676128,15.9502621067403,17.3877532822616,17.8012329397003,17.4203716112712,17.0970175220459,15.2653769286025,15.8074879106953,17.8530366125913,17.9726594546664,16.7826927000096,15.9502621067403,19.6150645642416,18.3500200234808,18.0085155208744,18.7825986114742,18.3811706281177,17.9900224385671,19.1177966424178,17.9900224385671,18.9189100757257,15.2087580647674,17.900599551949,17.1448808203807,16.0067958405674,15.7968445640147,18.4314974577296,17.704978695104,17.2576826898903,19.2274346357066,14.0258636263692,15.9143242337769,18.3921238158453,16.3364140464168,18.4696681399894,15.0950357491116,18.7825986114742,17.3952515649993,19.1011418322735,17.7466826189845,18.2410998801836
"MUC2",15.3405712787766,15.3405712787766,16.3497261532374,15.4916022833845,15.4988764830547,15.4087722053746,16.1270734593185,15.1179021547202,15.8495824360872,15.9304305776494,16.6667651860387,15.3445776324011,15.9346906202428,16.9042768143741,15.5619170938425,16.4244803182237,16.0831257181425,15.6835558877181,15.9939448114359,15.8614708571016,15.3105215056031,16.251451406552,15.8012575778257,15.2764821201483,15.3724136809444,15.2336302353483,15.4227007471245,14.9569696843014,15.8985684346079,16.4829962868882,16.3118706593099,15.4087722053746,15.5355899751044,16.2334894885961,15.315852232536,16.0430712409246,16.1515984727365,16.2386956741968,15.1452498392517,16.6792788708409,15.8215536759019,15.2089985754803,15.1922727454309,15.6604351399556,15.2925745483868,15.8878960320571,15.3045070540831,15.9439701581148,16.4738665793636,15.8104328228511,18.066321688697,17.0030785848628,15.8280025337835,15.66205815985,16.5891662781901,15.9066256798876,16.2448600026494,16.1485018811164,17.194820947073,15.9879775736016,15.6765413513298,15.724485677436,16.5449368387999,16.1238433745489,15.8205887963018,17.8009508219842,21.0010751579478,15.072196018676,16.6312093644621,14.8110996078306,16.3487230372104,16.337318570854,16.5659140523614,16.2331201564879,13.6198689156115,16.3141043337121,15.8924571591597,16.0166289763568,15.8653853135428,15.8105464169434,16.3643626759834,15.9103977270784,15.721074264714,18.1585189098163,14.5083382513394,15.9633200324137,15.884191946458,16.2410230162095,15.9633200324137,16.3682642685815,16.3141043337121,17.0541940729041,16.0009534132349,15.7509706095698
"MYH9",18.415380878268,17.1270754973183,21.9738021118488,24.5254130612816,14.9568417334767,18.8919053113409,19.9355537533353,15.900123841346,20.0661002107197,17.3125701878043,19.3429904085447,17.1220498874362,20.4146862610082,17.3431829301736,14.2848645632164,17.2675302587352,19.3429904085447,17.7103592983024,17.0600322153817,19.9735338415446,19.0983991751386,15.6097094194202,19.9599632594982,14.1026706530023,16.175817997607,17.01755589502,16.7105021710262,18.1808314150515,19.0257533313522,16.7416470321525,16.9197959229539,13.5081314056265,12.9893681815614,18.1308576500631,16.0254901615529,16.371262879175,16.510828627169,17.6458230664488,15.9192281200733,17.1161380222992,16.785538235904,15.8498652872548,16.0078939756309,16.6914092353329,16.1651583625592,16.817854589987,16.7054925854287,15.7235173999,17.01755589502,14.6454497645451,20.6485575383388,13.8549305616054,15.02191772407,14.2021191119725,20.1831749436746,16.8897291213178,18.2504864049174,18.8762810807577,17.1868247868198,15.0101108936725,14.4715329785163,12.3005714590016,18.9720149833592,15.8241414101041,14.2519482899458,17.8848317997422,16.0232531609211,18.2262520326125,19.3482914775678,17.8149281865691,18.0881418480511,20.0628265583689,17.6488081891987,19.0814909330821,20.6452226310232,22.1878606216674,20.6452226310232,14.1735235867046,15.0642855771812,20.7629767290909,19.7621302944115,19.8588258407252,21.1408775792199,20.0628265583689,18.8762810807577,18.492054288431,15.905004421618,19.5015615524183,15.2746185409605,22.3394463261351,17.6954521713516,21.0093138492791,17.7320658443519,18.9228567323972
"MYL6",16.6875725916065,18.0249512841344,16.4160913210475,19.8440122965031,17.9230677302392,18.0311971923017,16.0990484645545,18.1379834365991,18.1464922014744,18.1550141755714,15.6955604275907,18.0716033140095,19.21128811817,19.0118329227672,18.1379834365991,17.2105755726014,18.121848123343,17.6858418137038,17.8674512029825,18.6821636344307,17.9394116824602,17.5695318523397,17.6657024994215,18.0716033140095,17.6955771045969,15.7148744658931,17.8444682809014,17.8284269637704,17.5636501637694,17.6555840917775,17.7152807384009,17.825720358529,17.9303823830606,18.1464922014744,17.948374967075,17.8727062105879,17.9230677302392,18.0249512841344,18.2320110089334,17.3691225673709,17.9303823830606,18.121848123343,18.121848123343,17.7856100214378,18.0716033140095,18.2797894167505,18.2724966853535,17.0340736857129,17.5191805254121,18.1379834365991,15.4106207958498,17.6502313125614,17.6759584766233,17.5339167682332,18.4568849667257,17.973223872401,17.8320221932314,18.4049497329881,18.0342371850178,17.734264833614,17.7282648115584,17.4593153860529,17.8601200686563,16.2421000616669,17.5227651717537,17.9226333642354,17.7282648115584,18.2402527899268,17.2843970150809,18.2585403070299,18.4568849667257,18.9045859153095,18.5736385681798,17.7282648115584,19.8341965558888,20.337243999536,19.570791028254,17.5279919789539,17.5717156316469,18.8533241312623,15.5506212374275,18.1468205046581,19.0849418540892,19.4145417096197,18.6714352613124,17.7230993696499,17.318295209495,17.5279919789539,17.3602170730273,20.5283135782577,16.9229865153114,16.5856229309304,18.6714352613124,18.3743164300889
